time (s)	Resistance (Ù)	Resistance (Ù)
	Device 1	Device 2
0.2416	16390	11340
0.2417	16390	11340
0.2417	16390	11340
0.2418	16390	11340
0.2418	16390	11340
0.2419	16390	11340
0.2419	16390	11340
0.242	16390	11340
0.242	16390	11340
0.2421	16390	11340
0.2421	16390	11340
0.2422	16390	11340
0.2422	16390	11340
0.2423	16390	11340
0.2423	16400	11340
0.2424	16400	11340
0.2424	16400	11340
0.2425	16400	11340
0.2425	16400	11340
0.2426	16400	11340
0.2426	16400	11340
0.2427	16400	11340
0.2427	16400	11340
0.2428	16400	11340
0.2428	16400	11340
0.2429	16400	11340
0.2429	16400	11340
0.243	16400	11340
0.243	16400	11340
0.2431	16400	11340
0.2431	16400	11340
0.2432	16400	11340
0.2432	16400	11340
0.2433	16400	11340
0.2433	16400	11340
0.2434	16400	11340
0.2434	16400	11340
0.2435	16400	11340
0.2435	16400	11340
0.2436	16400	11340
0.2436	16400	11340
0.2437	16400	11340
0.2437	16400	11340
0.2438	16400	11340
0.2438	16400	11340
0.2439	16400	11340
0.2439	16400	11340
0.244	16400	11340
0.244	16400	11340
0.2441	16400	11340
0.2441	16400	11340
0.2442	16400	11340
0.2442	16400	11340
0.2443	16400	11340
0.2443	16410	11340
0.2444	16410	11340
0.2444	16410	11340
0.2445	16410	11340
0.2445	16410	11340
0.2446	16410	11340
0.2446	16410	11340
0.2447	16410	11340
0.2447	16410	11340
0.2448	16410	11340
0.2448	16410	11340
0.2449	16410	11340
0.2449	16410	11340
0.245	16410	11340
0.245	16410	11340
0.2451	16410	11340
0.2451	16410	11340
0.2452	16410	11340
0.2452	16410	11340
0.2453	16410	11340
0.2453	16410	11340
0.2454	16410	11340
0.2454	16410	11340
0.2455	16410	11340
0.2455	16410	11340
0.2456	16410	11340
0.2456	16410	11340
0.2457	16410	11340
0.2457	16410	11340
0.2458	16410	11340
0.2458	16410	11340
0.2459	16410	11340
0.2459	16410	11340
0.246	16410	11340
0.246	16410	11340
0.2461	16410	11340
0.2461	16410	11340
0.2462	16410	11340
0.2462	16410	11340
0.2463	16410	11340
0.2463	16410	11340
0.2464	16410	11340
0.2464	16410	11340
0.2465	16410	11340
0.2465	16410	11340
0.2466	16410	11340
0.2466	16410	11340
0.2467	16410	11340
0.2467	16410	11340
0.2468	16410	11340
0.2468	16410	11340
0.2469	16410	11340
0.2469	16410	11340
0.247	16410	11340
0.247	16410	11340
0.2471	16410	11340
0.2471	16410	11340
0.2472	16410	11340
0.2472	16410	11340
0.2473	16410	11340
0.2473	16410	11340
0.2474	16410	11340
0.2474	16410	11340
0.2475	16410	11340
0.2475	16410	11340
0.2476	16410	11340
0.2476	16410	11340
0.2477	16410	11340
0.2477	16410	11340
0.2478	16410	11340
0.2478	16410	11340
0.2479	16410	11340
0.2479	16410	11340
0.248	16410	11340
0.248	16410	11340
0.2481	16410	11340
0.2481	16410	11340
0.2482	16410	11340
0.2482	16410	11340
0.2483	16410	11340
0.2483	16410	11340
0.2484	16410	11340
0.2484	16410	11340
0.2485	16410	11340
0.2485	16410	11340
0.2486	16410	11340
0.2486	16410	11340
0.2487	16410	11340
0.2487	16420	11340
0.2488	16420	11340
0.2488	16420	11340
0.2489	16420	11340
0.2489	16420	11340
0.249	16420	11340
0.249	16420	11340
0.2491	16420	11340
0.2491	16420	11340
0.2492	16420	11340
0.2492	16420	11340
0.2493	16420	11340
0.2493	16420	11340
0.2494	16420	11340
0.2494	16420	11340
0.2495	16420	11340
0.2495	16420	11340
0.2496	16420	11340
0.2496	16420	11340
0.2497	16420	11340
0.2497	16420	11340
0.2498	16420	11340
0.2498	16420	11340
0.2499	16420	11340
0.2499	16420	11340
0.25	16420	11340
0.25	16420	11340
0.2501	16420	11340
0.2501	16420	11340
0.2501	16420	11340
0.2502	16420	11340
0.2502	16420	11340
0.2503	16420	11340
0.2503	16420	11340
0.2504	16420	11340
0.2504	16420	11340
0.2505	16420	11340
0.2505	16420	11340
0.2506	16420	11340
0.2506	16420	11340
0.2507	16420	11340
0.2507	16420	11340
0.2508	16420	11340
0.2508	16420	11350
0.2509	16420	11350
0.2509	16420	11350
0.251	16420	11350
0.251	16420	11350
0.2511	16420	11350
0.2511	16420	11350
0.2512	16420	11360
0.2512	16420	11360
0.2513	16420	11360
0.2513	16420	11360
0.2514	16420	11360
0.2514	16420	11360
0.2515	16420	11370
0.2515	16420	11370
0.2516	16420	11370
0.2516	16420	11370
0.2517	16420	11370
0.2517	16420	11380
0.2518	16420	11380
0.2518	16420	11380
0.2519	16420	11380
0.2519	16420	11390
0.252	16420	11390
0.252	16420	11390
0.2521	16420	11390
0.2521	16420	11400
0.2522	16420	11400
0.2522	16420	11400
0.2523	16420	11410
0.2523	16420	11410
0.2524	16420	11410
0.2524	16420	11420
0.2525	16420	11420
0.2525	16420	11420
0.2526	16420	11430
0.2526	16420	11430
0.2527	16420	11430
0.2527	16420	11440
0.2528	16420	11440
0.2528	16420	11440
0.2529	16420	11450
0.2529	16420	11450
0.253	16420	11450
0.253	16420	11460
0.2531	16420	11460
0.2531	16420	11470
0.2532	16420	11470
0.2532	16420	11480
0.2533	16420	11480
0.2533	16420	11480
0.2534	16420	11490
0.2534	16420	11490
0.2535	16420	11500
0.2535	16420	11500
0.2536	16420	11510
0.2536	16420	11510
0.2537	16420	11520
0.2537	16420	11520
0.2538	16420	11530
0.2538	16420	11530
0.2539	16420	11540
0.2539	16420	11540
0.254	16420	11550
0.254	16420	11550
0.2541	16420	11560
0.2541	16420	11560
0.2542	16420	11570
0.2542	16420	11570
0.2543	16420	11580
0.2543	16420	11580
0.2544	16420	11590
0.2544	16420	11600
0.2545	16420	11600
0.2545	16420	11610
0.2546	16420	11610
0.2546	16420	11620
0.2547	16420	11630
0.2547	16420	11630
0.2548	16420	11640
0.2548	16420	11640
0.2549	16420	11650
0.2549	16420	11660
0.255	16420	11660
0.255	16420	11670
0.2551	16420	11680
0.2551	16420	11680
0.2552	16420	11690
0.2552	16420	11700
0.2553	16420	11700
0.2553	16420	11710
0.2554	16420	11720
0.2554	16420	11720
0.2555	16420	11730
0.2555	16420	11740
0.2556	16420	11750
0.2556	16420	11750
0.2557	16420	11760
0.2557	16420	11770
0.2558	16420	11780
0.2558	16420	11780
0.2559	16420	11790
0.2559	16420	11800
0.256	16420	11810
0.256	16420	11810
0.2561	16420	11820
0.2561	16420	11830
0.2562	16420	11840
0.2562	16420	11840
0.2563	16420	11850
0.2563	16420	11860
0.2564	16420	11870
0.2564	16420	11880
0.2565	16420	11880
0.2565	16420	11890
0.2566	16420	11900
0.2566	16420	11910
0.2567	16420	11920
0.2567	16420	11930
0.2568	16420	11930
0.2568	16420	11940
0.2569	16420	11950
0.2569	16420	11960
0.257	16420	11970
0.257	16420	11980
0.2571	16420	11990
0.2571	16420	12000
0.2572	16420	12000
0.2572	16420	12010
0.2573	16420	12020
0.2573	16420	12030
0.2574	16420	12040
0.2574	16420	12050
0.2575	16420	12060
0.2575	16420	12070
0.2576	16420	12080
0.2576	16420	12090
0.2577	16420	12100
0.2577	16420	12110
0.2578	16420	12120
0.2578	16420	12130
0.2579	16420	12130
0.2579	16420	12140
0.258	16420	12150
0.258	16420	12160
0.2581	16420	12170
0.2581	16420	12180
0.2582	16420	12190
0.2582	16420	12200
0.2583	16420	12210
0.2583	16420	12220
0.2584	16420	12230
0.2584	16420	12240
0.2585	16420	12250
0.2585	16420	12260
0.2586	16420	12270
0.2586	16420	12280
0.2587	16420	12290
0.2587	16420	12300
0.2588	16420	12310
0.2588	16420	12330
0.2589	16420	12340
0.2589	16420	12350
0.259	16420	12360
0.259	16420	12370
0.2591	16420	12380
0.2591	16420	12390
0.2592	16420	12400
0.2592	16420	12410
0.2593	16420	12420
0.2593	16420	12430
0.2594	16420	12440
0.2594	16420	12450
0.2595	16420	12460
0.2595	16420	12470
0.2596	16420	12490
0.2596	16420	12500
0.2597	16420	12510
0.2597	16420	12520
0.2598	16420	12530
0.2598	16420	12540
0.2599	16420	12550
0.2599	16420	12560
0.26	16420	12570
0.26	16420	12580
0.2601	16420	12600
0.2601	16420	12610
0.2602	16420	12620
0.2602	16420	12630
0.2603	16420	12640
0.2603	16420	12650
0.2604	16420	12660
0.2604	16420	12680
0.2605	16420	12690
0.2605	16420	12700
0.2606	16420	12710
0.2606	16420	12720
0.2607	16420	12730
0.2607	16420	12740
0.2608	16420	12760
0.2608	16420	12770
0.2609	16420	12780
0.2609	16420	12790
0.261	16420	12800
0.261	16420	12810
0.2611	16420	12830
0.2611	16420	12840
0.2612	16420	12850
0.2612	16420	12860
0.2613	16420	12870
0.2613	16420	12880
0.2614	16420	12900
0.2614	16420	12910
0.2615	16420	12920
0.2615	16420	12930
0.2616	16420	12940
0.2616	16420	12960
0.2617	16420	12970
0.2617	16420	12980
0.2618	16420	12990
0.2618	16420	13000
0.2619	16420	13020
0.2619	16420	13030
0.262	16420	13040
0.262	16420	13050
0.2621	16420	13060
0.2621	16420	13080
0.2622	16420	13090
0.2622	16420	13100
0.2623	16420	13110
0.2623	16420	13120
0.2624	16420	13140
0.2624	16420	13150
0.2625	16420	13160
0.2625	16420	13170
0.2626	16420	13180
0.2626	16420	13200
0.2627	16420	13210
0.2627	16420	13220
0.2628	16420	13230
0.2628	16420	13240
0.2629	16420	13260
0.2629	16420	13270
0.263	16420	13280
0.263	16420	13290
0.2631	16420	13300
0.2631	16420	13320
0.2632	16420	13330
0.2632	16420	13340
0.2633	16420	13350
0.2633	16420	13370
0.2634	16420	13380
0.2634	16420	13390
0.2635	16420	13400
0.2635	16420	13410
0.2636	16420	13430
0.2636	16410	13440
0.2637	16410	13450
0.2637	16410	13460
0.2638	16410	13480
0.2638	16410	13490
0.2639	16410	13500
0.2639	16410	13510
0.264	16410	13520
0.264	16410	13540
0.2641	16410	13550
0.2641	16410	13560
0.2642	16400	13570
0.2642	16400	13580
0.2643	16400	13600
0.2643	16400	13610
0.2644	16400	13620
0.2644	16390	13630
0.2645	16390	13640
0.2645	16390	13660
0.2646	16380	13670
0.2646	16380	13680
0.2647	16370	13690
0.2647	16370	13710
0.2648	16360	13720
0.2648	16360	13730
0.2649	16350	13740
0.2649	16350	13750
0.265	16340	13770
0.265	16330	13780
0.2651	16330	13790
0.2651	16320	13800
0.2652	16310	13810
0.2652	16300	13830
0.2653	16290	13840
0.2653	16280	13850
0.2654	16270	13860
0.2654	16260	13870
0.2655	16240	13890
0.2655	16230	13900
0.2656	16220	13910
0.2656	16200	13920
0.2657	16190	13930
0.2657	16170	13950
0.2658	16150	13960
0.2658	16140	13970
0.2659	16120	13980
0.2659	16100	13990
0.266	16080	14000
0.266	16060	14020
0.2661	16040	14030
0.2661	16020	14040
0.2662	16000	14050
0.2662	15970	14060
0.2663	15950	14080
0.2663	15930	14090
0.2664	15900	14100
0.2664	15880	14110
0.2665	15850	14120
0.2665	15830	14130
0.2666	15800	14150
0.2666	15770	14160
0.2667	15740	14170
0.2667	15710	14180
0.2668	15690	14190
0.2668	15660	14200
0.2669	15630	14220
0.2669	15600	14230
0.267	15570	14240
0.267	15540	14250
0.2671	15500	14260
0.2671	15470	14270
0.2672	15440	14280
0.2672	15410	14300
0.2673	15380	14310
0.2673	15340	14320
0.2674	15310	14330
0.2674	15280	14340
0.2675	15250	14350
0.2675	15210	14370
0.2676	15180	14380
0.2676	15150	14390
0.2677	15110	14400
0.2677	15080	14410
0.2678	15050	14420
0.2678	15010	14430
0.2679	14980	14440
0.2679	14950	14460
0.268	14910	14470
0.268	14880	14480
0.2681	14850	14490
0.2681	14810	14500
0.2682	14780	14510
0.2682	14750	14520
0.2683	14710	14530
0.2683	14680	14550
0.2684	14650	14560
0.2684	14610	14570
0.2685	14580	14580
0.2685	14550	14590
0.2686	14510	14600
0.2686	14480	14610
0.2687	14450	14620
0.2687	14420	14630
0.2688	14380	14640
0.2688	14350	14660
0.2689	14320	14670
0.2689	14290	14680
0.269	14250	14690
0.269	14220	14700
0.2691	14190	14710
0.2691	14160	14720
0.2692	14130	14730
0.2692	14100	14740
0.2693	14070	14750
0.2693	14030	14760
0.2694	14000	14770
0.2694	13970	14780
0.2695	13940	14790
0.2695	13910	14800
0.2696	13880	14820
0.2696	13850	14830
0.2697	13820	14840
0.2697	13790	14850
0.2698	13760	14860
0.2698	13730	14870
0.2699	13710	14880
0.2699	13680	14890
0.27	13650	14900
0.27	13620	14910
0.2701	13590	14920
0.2701	13560	14930
0.2702	13530	14940
0.2702	13510	14950
0.2703	13480	14960
0.2703	13450	14970
0.2704	13420	14980
0.2704	13400	14990
0.2705	13370	15000
0.2705	13340	15010
0.2706	13320	15020
0.2706	13290	15030
0.2707	13260	15040
0.2707	13240	15050
0.2708	13210	15060
0.2708	13190	15070
0.2709	13160	15080
0.2709	13140	15090
0.271	13110	15100
0.271	13090	15110
0.2711	13060	15120
0.2711	13040	15130
0.2712	13010	15130
0.2712	12990	15140
0.2713	12960	15150
0.2713	12940	15160
0.2714	12920	15170
0.2714	12890	15180
0.2715	12870	15190
0.2715	12850	15200
0.2716	12830	15210
0.2716	12800	15220
0.2717	12780	15230
0.2717	12760	15240
0.2718	12740	15250
0.2718	12720	15260
0.2719	12690	15260
0.2719	12670	15270
0.272	12650	15280
0.272	12630	15290
0.2721	12610	15300
0.2721	12590	15310
0.2722	12570	15320
0.2722	12550	15330
0.2723	12530	15330
0.2723	12510	15340
0.2724	12490	15350
0.2724	12470	15360
0.2725	12450	15370
0.2725	12430	15380
0.2726	12410	15390
0.2726	12400	15390
0.2727	12380	15400
0.2727	12360	15410
0.2728	12340	15420
0.2728	12320	15430
0.2729	12310	15440
0.2729	12290	15440
0.273	12270	15450
0.273	12250	15460
0.2731	12240	15470
0.2731	12220	15480
0.2732	12210	15490
0.2732	12190	15490
0.2733	12170	15500
0.2733	12160	15510
0.2734	12140	15520
0.2734	12130	15530
0.2735	12110	15530
0.2735	12100	15540
0.2736	12080	15550
0.2736	12070	15560
0.2737	12050	15560
0.2737	12040	15570
0.2738	12030	15580
0.2738	12010	15590
0.2739	12000	15590
0.2739	11990	15600
0.274	11970	15610
0.274	11960	15620
0.2741	11950	15620
0.2741	11930	15630
0.2742	11920	15640
0.2742	11910	15650
0.2743	11900	15650
0.2743	11890	15660
0.2744	11870	15670
0.2744	11860	15670
0.2745	11850	15680
0.2745	11840	15690
0.2746	11830	15700
0.2746	11820	15700
0.2747	11810	15710
0.2747	11800	15720
0.2748	11790	15720
0.2748	11780	15730
0.2749	11770	15740
0.2749	11760	15740
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.275	11750	15750
0.2751	11740	15760
0.2751	11730	15760
0.2752	11720	15770
0.2752	11710	15780
0.2753	11710	15780
0.2753	11700	15790
0.2754	11690	15800
0.2754	11680	15800
0.2755	11670	15810
0.2755	11660	15810
0.2756	11650	15820
0.2756	11640	15830
0.2757	11640	15830
0.2757	11630	15840
0.2758	11620	15840
0.2758	11610	15850
0.2759	11600	15850
0.2759	11600	15860
0.276	11590	15870
0.276	11580	15870
0.2761	11570	15880
0.2761	11560	15880
0.2762	11560	15890
0.2762	11550	15890
0.2763	11540	15900
0.2763	11540	15900
0.2764	11530	15910
0.2764	11520	15910
0.2765	11520	15920
0.2765	11510	15920
0.2766	11500	15930
0.2766	11500	15930
0.2767	11490	15930
0.2767	11480	15940
0.2768	11480	15940
0.2768	11470	15950
0.2769	11470	15950
0.2769	11460	15960
0.277	11460	15960
0.277	11450	15970
0.2771	11450	15970
0.2771	11440	15970
0.2772	11440	15980
0.2772	11430	15980
0.2773	11430	15990
0.2773	11420	15990
0.2774	11420	15990
0.2774	11420	16000
0.2775	11410	16000
0.2775	11410	16010
0.2776	11400	16010
0.2776	11400	16010
0.2777	11400	16020
0.2777	11390	16020
0.2778	11390	16020
0.2778	11390	16030
0.2779	11380	16030
0.2779	11380	16040
0.278	11380	16040
0.278	11380	16040
0.2781	11370	16050
0.2781	11370	16050
0.2782	11370	16050
0.2782	11370	16060
0.2783	11360	16060
0.2783	11360	16060
0.2784	11360	16070
0.2784	11360	16070
0.2785	11360	16070
0.2785	11350	16080
0.2786	11350	16080
0.2786	11350	16080
0.2787	11350	16090
0.2787	11350	16090
0.2788	11350	16090
0.2788	11350	16090
0.2789	11350	16100
0.2789	11340	16100
0.279	11340	16100
0.279	11340	16110
0.2791	11340	16110
0.2791	11340	16110
0.2792	11340	16110
0.2792	11340	16120
0.2793	11340	16120
0.2793	11340	16120
0.2794	11340	16120
0.2794	11340	16130
0.2795	11340	16130
0.2795	11340	16130
0.2796	11340	16140
0.2796	11340	16140
0.2797	11340	16140
0.2797	11340	16140
0.2798	11340	16150
0.2798	11340	16150
0.2799	11340	16150
0.2799	11340	16150
0.28	11340	16150
0.28	11340	16160
0.2801	11340	16160
0.2801	11340	16160
0.2802	11340	16160
0.2802	11340	16170
0.2803	11340	16170
0.2803	11340	16170
0.2804	11340	16170
0.2804	11340	16180
0.2805	11340	16180
0.2805	11340	16180
0.2806	11340	16180
0.2806	11340	16180
0.2807	11340	16190
0.2807	11340	16190
0.2808	11340	16190
0.2808	11340	16190
0.2809	11340	16190
0.2809	11340	16200
0.281	11340	16200
0.281	11340	16200
0.2811	11340	16200
0.2811	11340	16200
0.2812	11340	16210
0.2812	11340	16210
0.2813	11340	16210
0.2813	11340	16210
0.2814	11340	16210
0.2814	11340	16210
0.2815	11340	16220
0.2815	11340	16220
0.2816	11340	16220
0.2816	11340	16220
0.2817	11340	16220
0.2817	11340	16230
0.2818	11340	16230
0.2818	11340	16230
0.2819	11340	16230
0.2819	11340	16230
0.282	11340	16230
0.282	11340	16240
0.2821	11340	16240
0.2821	11340	16240
0.2822	11340	16240
0.2822	11340	16240
0.2823	11340	16240
0.2823	11340	16240
0.2824	11340	16250
0.2824	11340	16250
0.2825	11340	16250
0.2825	11340	16250
0.2826	11340	16250
0.2826	11340	16250
0.2827	11340	16260
0.2827	11340	16260
0.2828	11340	16260
0.2828	11340	16260
0.2829	11340	16260
0.2829	11340	16260
0.283	11340	16260
0.283	11340	16270
0.2831	11340	16270
0.2831	11340	16270
0.2832	11340	16270
0.2832	11340	16270
0.2833	11340	16270
0.2833	11340	16270
0.2834	11340	16270
0.2834	11340	16280
0.2835	11340	16280
0.2835	11340	16280
0.2836	11340	16280
0.2836	11340	16280
0.2837	11340	16280
0.2837	11340	16280
0.2838	11340	16280
0.2838	11340	16290
0.2839	11340	16290
0.2839	11340	16290
0.284	11340	16290
0.284	11340	16290
0.2841	11340	16290
0.2841	11340	16290
0.2842	11340	16290
0.2842	11340	16290
0.2843	11340	16300
0.2843	11340	16300
0.2844	11340	16300
0.2844	11340	16300
0.2845	11340	16300
0.2845	11340	16300
0.2846	11340	16300
0.2846	11340	16300
0.2847	11340	16300
0.2847	11340	16310
0.2848	11340	16310
0.2848	11340	16310
0.2849	11340	16310
0.2849	11340	16310
0.285	11340	16310
0.285	11340	16310
0.2851	11340	16310
0.2851	11340	16310
0.2852	11340	16310
0.2852	11340	16320
0.2853	11340	16320
0.2853	11340	16320
0.2854	11340	16320
0.2854	11340	16320
0.2855	11340	16320
0.2855	11340	16320
0.2856	11340	16320
0.2856	11340	16320
0.2857	11340	16320
0.2857	11340	16320
0.2858	11340	16330
0.2858	11340	16330
0.2859	11340	16330
0.2859	11340	16330
0.286	11340	16330
0.286	11340	16330
0.2861	11340	16330
0.2861	11340	16330
0.2862	11340	16330
0.2862	11340	16330
0.2863	11340	16330
0.2863	11340	16330
0.2864	11340	16340
0.2864	11340	16340
0.2865	11340	16340
0.2865	11340	16340
0.2866	11340	16340
0.2866	11340	16340
0.2867	11340	16340
0.2867	11340	16340
0.2868	11340	16340
0.2868	11340	16340
0.2869	11340	16340
0.2869	11340	16340
0.287	11340	16340
0.287	11340	16350
0.2871	11340	16350
0.2871	11340	16350
0.2872	11340	16350
0.2872	11340	16350
0.2873	11340	16350
0.2873	11340	16350
0.2874	11340	16350
0.2874	11340	16350
0.2875	11340	16350
0.2875	11340	16350
0.2876	11340	16350
0.2876	11340	16350
0.2877	11340	16350
0.2877	11340	16350
0.2878	11340	16360
0.2878	11340	16360
0.2879	11340	16360
0.2879	11340	16360
0.288	11340	16360
0.288	11340	16360
0.2881	11340	16360
0.2881	11340	16360
0.2882	11340	16360
0.2882	11340	16360
0.2883	11340	16360
0.2883	11340	16360
0.2884	11340	16360
0.2884	11340	16360
0.2885	11340	16360
0.2885	11340	16360
0.2886	11340	16360
0.2886	11340	16360
0.2887	11340	16370
0.2887	11340	16370
0.2888	11340	16370
0.2888	11340	16370
0.2889	11340	16370
0.2889	11340	16370
0.289	11340	16370
0.289	11340	16370
0.2891	11340	16370
0.2891	11340	16370
0.2892	11340	16370
0.2892	11340	16370
0.2893	11340	16370
0.2893	11340	16370
0.2894	11340	16370
0.2894	11340	16370
0.2895	11340	16370
0.2895	11340	16370
0.2896	11340	16370
0.2896	11340	16380
0.2897	11340	16380
0.2897	11340	16380
0.2898	11340	16380
0.2898	11340	16380
0.2899	11340	16380
0.2899	11340	16380
0.29	11340	16380
0.29	11340	16380
0.2901	11340	16380
0.2901	11340	16380
0.2902	11340	16380
0.2902	11340	16380
0.2903	11340	16380
0.2903	11340	16380
0.2904	11340	16380
0.2904	11340	16380
0.2905	11340	16380
0.2905	11340	16380
0.2906	11340	16380
0.2906	11340	16380
0.2907	11340	16380
0.2907	11340	16380
0.2908	11340	16380
0.2908	11340	16390
0.2909	11340	16390
0.2909	11340	16390
0.291	11340	16390
0.291	11340	16390
0.2911	11340	16390
0.2911	11340	16390
0.2912	11340	16390
0.2912	11340	16390
0.2913	11340	16390
0.2913	11340	16390
0.2914	11340	16390
0.2914	11340	16390
0.2915	11340	16390
0.2915	11340	16390
0.2916	11340	16390
0.2916	11340	16390
0.2917	11340	16390
0.2917	11340	16390
0.2918	11340	16390
0.2918	11340	16390
0.2919	11340	16390
0.2919	11340	16390
0.292	11340	16390
0.292	11340	16390
0.2921	11340	16390
0.2921	11340	16390
0.2922	11340	16390
0.2922	11340	16390
0.2923	11340	16390
0.2923	11340	16400
0.2924	11340	16400
0.2924	11340	16400
0.2925	11340	16400
0.2925	11340	16400
0.2926	11340	16400
0.2926	11340	16400
0.2927	11340	16400
0.2927	11340	16400
0.2928	11340	16400
0.2928	11340	16400
0.2929	11340	16400
0.2929	11340	16400
0.293	11340	16400
0.293	11340	16400
0.2931	11340	16400
0.2931	11340	16400
0.2932	11340	16400
0.2932	11340	16400
0.2933	11340	16400
0.2933	11340	16400
0.2934	11340	16400
0.2934	11340	16400
0.2935	11340	16400
0.2935	11340	16400
0.2936	11340	16400
0.2936	11340	16400
0.2937	11340	16400
0.2937	11340	16400
0.2938	11340	16400
0.2938	11340	16400
0.2939	11340	16400
0.2939	11340	16400
0.294	11340	16400
0.294	11340	16400
0.2941	11340	16400
0.2941	11340	16400
0.2942	11340	16400
0.2942	11340	16400
0.2943	11340	16400
0.2943	11340	16410
0.2944	11340	16410
0.2944	11340	16410
0.2945	11340	16410
0.2945	11340	16410
0.2946	11340	16410
0.2946	11340	16410
0.2947	11340	16410
0.2947	11340	16410
0.2948	11340	16410
0.2948	11340	16410
0.2949	11340	16410
0.2949	11340	16410
0.295	11340	16410
0.295	11340	16410
0.2951	11340	16410
0.2951	11340	16410
0.2952	11340	16410
0.2952	11340	16410
0.2953	11340	16410
0.2953	11340	16410
0.2954	11340	16410
0.2954	11340	16410
0.2955	11340	16410
0.2955	11340	16410
0.2956	11340	16410
0.2956	11340	16410
0.2957	11340	16410
0.2957	11340	16410
0.2958	11340	16410
0.2958	11340	16410
0.2959	11340	16410
0.2959	11340	16410
0.296	11340	16410
0.296	11340	16410
0.2961	11340	16410
0.2961	11340	16410
0.2962	11340	16410
0.2962	11340	16410
0.2963	11340	16410
0.2963	11340	16410
0.2964	11340	16410
0.2964	11340	16410
0.2965	11340	16410
0.2965	11340	16410
0.2966	11340	16410
0.2966	11340	16410
0.2967	11340	16410
0.2967	11340	16410
0.2968	11340	16410
0.2968	11340	16410
0.2969	11340	16410
0.2969	11340	16410
0.297	11340	16410
0.297	11340	16410
0.2971	11340	16410
0.2971	11340	16410
0.2972	11340	16410
0.2972	11340	16410
0.2973	11340	16410
0.2973	11340	16410
0.2974	11340	16410
0.2974	11340	16410
0.2975	11340	16410
0.2975	11340	16410
0.2976	11340	16410
0.2976	11340	16410
0.2977	11340	16410
0.2977	11340	16410
0.2978	11340	16410
0.2978	11340	16410
0.2979	11340	16410
0.2979	11340	16410
0.298	11340	16410
0.298	11340	16410
0.2981	11340	16410
0.2981	11340	16410
0.2982	11340	16410
0.2982	11340	16410
0.2983	11340	16410
0.2983	11340	16410
0.2984	11340	16410
0.2984	11340	16410
0.2985	11340	16410
0.2985	11340	16410
0.2986	11340	16410
0.2986	11340	16410
0.2987	11340	16410
0.2987	11340	16420
0.2988	11340	16420
0.2988	11340	16420
0.2989	11340	16420
0.2989	11340	16420
0.299	11340	16420
0.299	11340	16420
0.2991	11340	16420
0.2991	11340	16420
0.2992	11340	16420
0.2992	11340	16420
0.2993	11340	16420
0.2993	11340	16420
0.2994	11340	16420
0.2994	11340	16420
0.2995	11340	16420
0.2995	11340	16420
0.2996	11340	16420
0.2996	11340	16420
0.2997	11340	16420
0.2997	11340	16420
0.2998	11340	16420
0.2998	11340	16420
0.2999	11340	16420
0.2999	11340	16420
0.3	11340	16420
0.3	11340	16420
0.3001	11340	16420
0.3001	11340	16420
0.3002	11340	16420
0.3002	11340	16420
0.3003	11340	16420
0.3003	11340	16420
0.3004	11340	16420
0.3004	11340	16420
0.3005	11340	16420
0.3005	11340	16420
0.3006	11340	16420
0.3006	11340	16420
0.3006	11340	16420
0.3007	11340	16420
0.3007	11340	16420
0.3008	11340	16420
0.3008	11350	16420
0.3009	11350	16420
0.3009	11350	16420
0.301	11350	16420
0.301	11350	16420
0.3011	11350	16420
0.3011	11350	16420
0.3012	11360	16420
0.3012	11360	16420
0.3013	11360	16420
0.3013	11360	16420
0.3014	11360	16420
0.3014	11360	16420
0.3015	11370	16420
0.3015	11370	16420
0.3016	11370	16420
0.3016	11370	16420
0.3017	11370	16420
0.3017	11380	16420
0.3018	11380	16420
0.3018	11380	16420
0.3019	11380	16420
0.3019	11390	16420
0.302	11390	16420
0.302	11390	16420
0.3021	11390	16420
0.3021	11400	16420
0.3022	11400	16420
0.3022	11400	16420
0.3023	11410	16420
0.3023	11410	16420
0.3024	11410	16420
0.3024	11420	16420
0.3025	11420	16420
0.3025	11420	16420
0.3026	11430	16420
0.3026	11430	16420
0.3027	11430	16420
0.3027	11440	16420
0.3028	11440	16420
0.3028	11440	16420
0.3029	11450	16420
0.3029	11450	16420
0.303	11450	16420
0.303	11460	16420
0.3031	11460	16420
0.3031	11470	16420
0.3032	11470	16420
0.3032	11480	16420
0.3033	11480	16420
0.3033	11480	16420
0.3034	11490	16420
0.3034	11490	16420
0.3035	11500	16420
0.3035	11500	16420
0.3036	11510	16420
0.3036	11510	16420
0.3037	11520	16420
0.3037	11520	16420
0.3038	11530	16420
0.3038	11530	16420
0.3039	11540	16420
0.3039	11540	16420
0.304	11550	16420
0.304	11550	16420
0.3041	11560	16420
0.3041	11560	16420
0.3042	11570	16420
0.3042	11570	16420
0.3043	11580	16420
0.3043	11580	16420
0.3044	11590	16420
0.3044	11600	16420
0.3045	11600	16420
0.3045	11610	16420
0.3046	11610	16420
0.3046	11620	16420
0.3047	11630	16420
0.3047	11630	16420
0.3048	11640	16420
0.3048	11640	16420
0.3049	11650	16420
0.3049	11660	16420
0.305	11660	16420
0.305	11670	16420
0.3051	11680	16420
0.3051	11680	16420
