time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -7 V 	Vb = -8 V 	Vb = -9 V 	Vb = -10 V 
8.60860860860861E-5	2321047.25292118	1855386.45796073	1559152.89781497	1399752.07107058
8.70870870870871E-5	2325931.98430784	1859511.80872429	1562195.84464175	1401850.40684441
8.80880880880881E-5	2330765.39000974	1863599.51466779	1565219.26180559	1403938.88266337
8.90890890890891E-5	2335548.53741715	1867651.70038147	1568222.93704977	1406017.91941383
9.00900900900901E-5	2340282.46096587	1871668.50190377	1571207.12651914	1408087.60203362
9.10910910910911E-5	2344968.84976225	1875650.53184749	1574172.08140558	1410148.01431923
9.20920920920921E-5	2349607.296844	1879598.38705245	1577118.04807486	1412199.56479511
9.30930930930931E-5	2354199.43887772	1883512.64912239	1580045.2681895	1414241.68189443
9.40940940940941E-5	2358746.19124799	1887393.88493916	1582953.97882773	1416275.0963898
9.50950950950951E-5	2363248.4424611	1891242.18710168	1585844.41259871	1418298.91878697
9.60960960960961E-5	2367707.05518709	1895059.4746671	1588716.35374156	1420314.51654746
9.70970970970971E-5	2372122.86725193	1898844.44055257	1591571.3582965	1422321.00236131
9.80980980980981E-5	2376496.69258236	1902598.96623869	1594407.87553093	1424318.77413755
9.90990990990991E-5	2380829.32210637	1906323.09574369	1597227.44505803	1426308.22324469
1.001001001001E-4	2385121.52461157	1910017.31728521	1600030.27070906	1428288.4760511
1.01101101101101E-4	2389374.04756394	1913682.10741202	1602815.26082968	1430260.86731147
1.02102102102102E-4	2393588.23533768	1917317.93137301	1605584.34738968	1432224.52556985
1.03103103103103E-4	2397763.55458744	1920925.2434716	1608336.01368455	1434179.837042
1.04104104104104E-4	2401901.31648936	1924504.05944378	1611071.74081454	1436126.8723859
1.05105105105105E-4	2406002.19068739	1928056.09659885	1613791.29428009	1438065.7013661
1.06106106106106E-4	2410066.82907413	1931580.07307802	1616494.86419573	1439996.69961045
1.07107107107107E-4	2414095.86641269	1935077.67669564	1619182.63734351	1441919.32037848
1.08108108108108E-4	2418089.92093164	1938548.88721368	1621854.79725041	1443833.93887492
1.09109109109109E-4	2422049.59489435	1941994.09997811	1624511.52426353	1445740.62143737
1.1011011011011E-4	2425975.47514399	1945413.70151798	1627152.99562318	1447639.43358194
1.11111111111111E-4	2429868.13362553	1948807.66386677	1629779.38553376	1449530.74046641
1.12112112112112E-4	2433728.69373917	1952177.57450762	1632390.46143652	1451414.0038773
1.13113113113113E-4	2437556.56271691	1955522.17716921	1634987.60305778	1453289.58863338
1.14114114114114E-4	2441352.84134687	1958843.03455194	1637569.36523581	1455157.55709702
1.15115115115115E-4	2445118.04677695	1962140.089844	1640137.51232512	1457018.26647278
1.16116116116116E-4	2448852.68355917	1965413.68181944	1642690.6116647	1458871.18523601
1.17117117117117E-4	2452557.24405544	1968664.14207074	1645230.01178541	1460716.6703121
1.18118118118118E-4	2456232.20882711	1971891.79521039	1647755.47041365	1462554.78110891
1.19119119119119E-4	2459878.04700907	1975096.95906546	1650267.1397936	1464385.57632498
1.2012012012012E-4	2463495.21666918	1978279.5641187	1652765.16968915	1466209.403712
1.21121121121121E-4	2467084.16515365	1981441.05742313	1655249.70743753	1468025.73993909
1.22122122122122E-4	2470645.32941904	1984580.21974369	1657720.8980014	1469834.93254546
1.23123123123123E-4	2474179.6545712	1987698.47799868	1660178.88401965	1471637.03750252
1.24124124124124E-4	2477686.5173581	1990796.11116804	1662623.80585677	1473432.11012645
1.25125125125125E-4	2481166.84764946	1993872.28851392	1665055.80165098	1475220.48921885
1.26126126126126E-4	2484621.04391562	1996928.39686094	1667475.00736103	1477001.65945673
1.27127127127127E-4	2488049.49571735	1999964.33547736	1669881.55681183	1478775.95948785
1.28128128128128E-4	2491452.58396944	2002980.36885128	1672275.21147883	1480543.4421072
1.29129129129129E-4	2494830.68119473	2005976.39780381	1674657.21183149	1482304.15950354
1.3013013013013E-4	2498184.1517688	2008953.75211525	1677026.20831938	1484058.44199235
1.31131131131131E-4	2501513.35215583	2011911.60566977	1679383.79629186	1485805.78207337
1.32132132132132E-4	2504818.63113601	2014850.20991652	1681728.63745297	1487546.50995984
1.33133133133133E-4	2508100.33002477	2017770.859744	1684061.94746642	1489280.67550622
1.34134134134134E-4	2511359.26086724	2020672.38837886	1686383.48181972	1491008.32800523
1.35135135135135E-4	2514594.79136052	2023556.07506609	1688693.35877419	1492729.78971512
1.36136136136136E-4	2517807.72304521	2026421.79703895	1690991.69481853	1494444.28827381
1.37137137137137E-4	2520998.3694191	2029269.77674453	1693278.60470404	1496152.96338609
1.38138138138138E-4	2524167.0375015	2032100.2325237	1695554.20147906	1497855.04467691
1.39139139139139E-4	2527314.0280105	2034913.37871154	1697818.59652245	1499551.12074725
1.4014014014014E-4	2530439.63553425	2037709.4257347	1700071.8995763	1501240.69771705
1.41141141141141E-4	2533544.60417399	2040488.2476195	1702313.87192353	1502924.09166181
1.42142142142142E-4	2536627.85031613	2043251.04501545	1704545.66069079	1504601.34767026
1.43143143143143E-4	2539691.01756261	2045996.69079282	1706766.33033525	1506272.51033973
1.44144144144144E-4	2542733.92210466	2048726.372447	1708976.33121789	1507937.88840719
1.45145145145145E-4	2545757.27379945	2051439.95162949	1711175.7653606	1509596.99530779
1.46146146146146E-4	2548760.44376923	2054137.61720463	1713364.39470753	1511250.13979027
1.47147147147147E-4	2551744.13449817	2056819.55473335	1715543.33425924	1512897.36455611
1.48148148148148E-4	2554708.5970522	2059485.94654979	1717711.33044998	1514538.71184971
1.49149149149149E-4	2557654.0776744	2062136.97183565	1719869.49070321	1516174.48339278
1.5015015015015E-4	2560580.81790767	2064772.49120834	1722017.57300695	1517803.94075122
1.51151151151151E-4	2563489.05471367	2067393.62421192	1724155.67104577	1519428.16271627
1.52152152152152E-4	2566379.44468705	2069999.28262398	1726283.87720398	1521046.41274181
1.53153153153153E-4	2569250.94367125	2072590.57479474	1728402.28258952	1522658.98989061
1.54154154154154E-4	2572105.04785805	2075167.351496	1730510.97705739	1524266.18919264
1.55155155155155E-4	2574941.55290085	2077729.77444301	1732610.04923253	1525867.28368145
1.56156156156156E-4	2577761.0882466	2080278.00266348	1734699.58653215	1527463.3319829
1.57157157157157E-4	2580563.03568398	2082812.19255685	1736779.35337128	1529053.60898233
1.58158158158158E-4	2583348.01941453	2085332.49795186	1738850.4002657	1530638.65908254
1.59159159159159E-4	2586116.24360801	2087838.77010784	1740911.52675117	1532217.76425859
1.6016016016016E-4	2588867.90877025	2090332.05804301	1742964.09425927	1533791.96755281
1.61161161161161E-4	2591603.21183027	2092811.3112112	1745006.91155975	1535360.55276308
1.62162162162162E-4	2594322.34622487	2095277.56900311	1747041.0118218	1536923.80738636
1.63163163163163E-4	2597025.89874617	2097730.67477213	1749066.47040943	1538482.01515398
1.64164164164164E-4	2599712.86579401	2100170.76804832	1751082.4258219	1540034.46893686
1.65165165165165E-4	2602384.62110791	2102597.98615304	1753089.89553686	1541582.19294782
1.66166166166166E-4	2605040.94818761	2105012.46424533	1755088.64268465	1543124.48184438
1.67167167167167E-4	2607682.41187298	2107414.33536704	1757078.74273753	1544661.61709006
1.68168168168168E-4	2610308.40872419	2109803.44442265	1759060.27019243	1546193.8765196
1.69169169169169E-4	2612919.49981371	2112180.77854316	1761033.29858772	1547720.56359808
1.7017017017017E-4	2615515.85340393	2114545.32335515	1762997.90051953	1549242.68439339
1.71171171171171E-4	2618097.63492414	2116898.05763019	1764954.14765782	1550759.54412122
1.72172172172172E-4	2620665.0070337	2119238.81987231	1766902.11076205	1552271.4184688
1.73173173173173E-4	2623218.5044885	2121567.73130577	1768841.85969656	1553778.34009915
1.74174174174174E-4	2625757.53291809	2123884.91132288	1770773.46344556	1555280.34135537
1.75175175175175E-4	2628282.62392495	2126190.47752077	1772696.6924831	1556777.69223305
1.76176176176176E-4	2630793.56100368	2128484.54573713	1774612.50701143	1558269.94774047
1.77177177177177E-4	2633291.59990242	2130766.956765	1776519.78534586	1559757.61446128
1.78178178178178E-4	2635775.78184547	2133038.37101391	1778419.48231833	1561240.01420452
1.79179179179179E-4	2638246.62041634	2135298.6245698	1780311.36631954	1562718.12198477
1.8018018018018E-4	2640704.25819295	2137547.82657374	1782195.50135187	1564191.2612977
1.81181181181181E-4	2643148.83548015	2139786.08457361	1784071.95063449	1565659.69803047
1.82182182182182E-4	2645580.49035776	2142013.50455501	1785940.77661606	1567123.69478678
1.83183183183183E-4	2647999.35872736	2144230.19097136	1787802.04098718	1568582.58318196
1.84184184184184E-4	2650405.92765281	2146435.98260627	1789655.80469266	1570037.32181233
1.85185185185185E-4	2652799.6203913	2148631.7734372	1791502.12794344	1571487.24394493
1.86186186186186E-4	2655180.92172599	2150816.60933037	1793340.78564595	1572932.61032879
1.87187187187187E-4	2657549.6114388	2152991.37762508	1795172.69032569	1574373.44950315
1.88188188188188E-4	2659906.85875195	2155155.91263196	1796997.04631427	1575809.78973995
1.89189189189189E-4	2662251.74386265	2157310.31020483	1798814.19558475	1577241.88666099
1.9019019019019E-4	2664584.73648737	2159454.66485702	1800624.19485027	1578669.31208048
1.91191191191191E-4	2666905.95664722	2161589.06978621	1802426.82114067	1580092.32181155
1.92192192192192E-4	2669215.52255551	2163713.61689879	1804222.96689535	1581510.94308952
1.93193193193193E-4	2671513.55065387	2165828.14357145	1806011.57295789	1582925.20289849
1.94194194194194E-4	2673800.15564751	2167933.49898504	1807793.52722391	1584335.35210535
1.95195195195195E-4	2676075.78465941	2170028.76056596	1809568.6052453	1585740.96825539
1.96196196196196E-4	2678339.8791439	2172114.77160496	1811336.85988655	1587142.30241628
1.97197197197197E-4	2680592.884576	2174191.61449101	1813098.34340483	1588539.38059763
1.98198198198198E-4	2682834.57980378	2176258.62776513	1814853.10745929	1589932.44999311
1.99199199199199E-4	2685066.05908784	2178316.64102792	1816601.20312015	1591321.09263458
2.002002002002E-4	2687286.4396682	2180365.48796714	1818342.68087759	1592705.55592312
2.01201201201201E-4	2689496.15425737	2182405.24987388	1820077.59065052	1594085.86494018
2.02202202202202E-4	2691695.30483764	2184435.76374069	1821805.7142888	1595462.04454213
2.03203203203203E-4	2693883.99193556	2186457.83839006	1823527.90311352	1596834.33748583
2.04204204204204E-4	2696062.31464959	2188470.58117599	1825243.13734665	1598202.33129186
2.05205205205205E-4	2698230.37067698	2190474.79566082	1826952.52875727	1599566.26893167
2.06206206206206E-4	2700388.57325921	2192470.55479328	1828655.06443616	1600926.17438765
2.07207207207207E-4	2702536.38205493	2194457.21664875	1830351.58464006	1602282.07143006
2.08208208208208E-4	2704674.20912219	2196435.57239736	1832042.13261001	1603634.19854197
2.09209209209209E-4	2706802.14681018	2198405.45621428	1833725.96913234	1604982.14860343
2.1021021021021E-4	2708920.28619236	2200366.94034909	1835404.1839253	1606326.16031819
2.11211211211211E-4	2711028.71708989	2202319.86218367	1837075.78087937	1607666.2566328
2.12212212212212E-4	2713127.52809448	2204264.99398473	1838741.58330568	1609002.46029386
2.13213213213213E-4	2715216.80659072	2206201.70344513	1840401.37517978	1610335.0056646
2.14214214214214E-4	2717296.63877791	2208130.06216165	1842055.19972033	1611663.49085916
2.15215215215215E-4	2719367.10969141	2210050.8309679	1843703.09968156	1612988.15046665
2.16216216216216E-4	2721428.30322348	2211963.15469142	1845345.11735982	1614309.0064566
2.17217217217217E-4	2723480.60354638	2213867.78960115	1846981.29460015	1615626.2900017
2.18218218218218E-4	2725523.48818605	2215764.57095375	1848611.67280266	1616939.60331558
2.19219219219219E-4	2727557.34047611	2217653.56324996	1850236.29292881	1618248.96959896
2.2022022022022E-4	2729582.23993581	2219534.83019913	1851854.94491717	1619555.03468327
2.21221221221221E-4	2731598.26503892	2221408.43473216	1853468.42064161	1620857.1950118
2.22222222222222E-4	2733605.49323193	2223274.43901411	1855075.75917098	1622155.88609543
2.23223223223223E-4	2735604.00095194	2225132.68182823	1856677.74891239	1623450.71516545
2.24224224224224E-4	2737593.86364408	2226983.89172982	1858274.17901146	1624741.9097645
2.25225225225225E-4	2739575.15577865	2228827.2399272	1859865.08792383	1626029.49023874
2.26226226226226E-4	2741547.95086781	2230663.45084645	1861450.51370748	1627313.476764
2.27227227227227E-4	2743512.32148194	2232492.36126995	1863030.49402828	1628594.09291901
2.28228228228228E-4	2745468.62660035	2234314.0290192	1864605.06616528	1629870.9508374
2.29229229229229E-4	2747416.36107426	2236128.5112315	1866174.26701603	1631144.27433395
2.3023023023023E-4	2749355.88330243	2237935.86437064	1867738.13310179	1632414.08292166
2.31231231231231E-4	2751287.26224491	2239736.1442375	1869296.70057255	1633680.39595236
2.32232232232232E-4	2753210.56599676	2241529.19114765	1870850.00521214	1634943.43339939
2.33233233233233E-4	2755125.86180246	2243315.70410502	1872398.08244309	1636202.61195502
2.34234234234234E-4	2757033.21607003	2245094.8793109	1873940.9673315	1637458.75252672
2.35235235235235E-4	2758932.69438485	2246867.41201616	1875478.69459184	1638711.27314342
2.36236236236236E-4	2760824.36152317	2248633.14085808	1877011.06133708	1639960.39260919
2.37237237237237E-4	2762708.28146538	2250392.11787026	1878538.81335576	1641206.32741109
2.38238238238238E-4	2764584.51740899	2252144.3944916	1880061.0368851	1642448.50162376
2.39239239239239E-4	2766453.40630272	2253890.02157546	1881578.47468289	1643687.72456918
2.4024024024024E-4	2768314.45966512	2255629.04939842	1883090.92330613	1644923.42163088
2.41241241241241E-4	2770168.01405902	2257361.32010445	1884598.41545509	1646156.00412025
2.42242242242242E-4	2772014.129675	2259087.50553622	1886100.98350958	1647384.90189007
2.43243243243243E-4	2773852.86598182	2260806.82558219	1887598.65953319	1648610.91523089
2.44244244244244E-4	2775684.28173796	2262519.94865897	1889091.47527731	1649833.47528268
2.45245245245245E-4	2777508.4350029	2264226.71549938	1890579.46218523	1651052.79473963
2.46246246246246E-4	2779325.3831481	2265927.17309645	1892062.65139608	1652269.08409505
2.47247247247247E-4	2781135.18286791	2267621.36792401	1893541.07374876	1653481.78026961
2.48248248248248E-4	2782937.8901901	2269309.14370144	1895014.75978578	1654691.67254923
2.49249249249249E-4	2784733.82431227	2270991.15261536	1896483.51233616	1655898.19911519
2.5025025025025E-4	2786522.51128444	2272666.63212646	1897948.04362359	1657101.56941801
2.51251251251251E-4	2788304.27005412	2274336.23122092	1899407.70106123	1658301.99076808
2.52252252252252E-4	2790079.15408496	2275999.79238326	1900862.51619793	1659498.90698737
2.53253253253253E-4	2791847.2162241	2277657.35912728	1902313.19394858	1660693.09666091
2.54254254254254E-4	2793608.50871165	2279308.97449808	1903758.86350373	1661884.00484544
2.55255255255255E-4	2795363.08318997	2280954.68107877	1905200.45025713	1663071.83784894
2.56256256256256E-4	2797110.99071271	2282594.52099703	1906637.08849844	1664256.61151207
2.57257257257257E-4	2798852.28175376	2284228.34014282	1908069.47572216	1665438.34155341
2.58258258258258E-4	2800587.00621598	2285856.76711875	1909497.41655358	1666617.23099197
2.59259259259259E-4	2802315.21343978	2287479.06094814	1910920.93851211	1667792.91998498
2.6026026026026E-4	2804037.20519553	2289095.84729176	1912340.0688625	1668965.79826115
2.61261261261261E-4	2805752.5228143	2290706.9709981	1913754.83461792	1670135.3216626
2.62262262262262E-4	2807461.46793161	2292312.47159445	1915165.26254306	1671302.25023852
2.63263263263263E-4	2809164.08772069	2293912.38819564	1916571.37915718	1672466.04102087
2.64264264264264E-4	2810860.42883284	2295506.75950981	1917973.21073708	1673626.89490107
2.65265265265265E-4	2812550.53740521	2297095.62384397	1919370.56693739	1674784.82666473
2.66266266266266E-4	2814234.45906823	2298678.82937564	1920764.1227069	1675939.8509861
2.67267267267267E-4	2815912.23895305	2300256.982828	1922153.0393867	1677092.16563082
2.68268268268268E-4	2817583.92169882	2301829.36369674	1923537.98949768	1678241.4181933
2.69269269269269E-4	2819249.55145975	2303396.57599152	1924918.78241951	1679387.80668135
2.7027027027027E-4	2820909.17191218	2304958.46701069	1926295.44303468	1680531.34533472
2.71271271271271E-4	2822563.06925935	2306515.07276746	1927667.99600298	1681672.04828722
2.72272272272272E-4	2824210.7993775	2308066.4289107	1929036.46576408	1682810.11050632
2.73273273273273E-4	2825852.64842299	2309612.57072981	1930400.87654022	1683945.18359413
2.74274274274274E-4	2827488.65822797	2311153.53315954	1931761.25233871	1685077.46275953
2.75275275275275E-4	2829118.87017983	2312689.16674236	1933117.61695452	1686206.96172295
2.76276276276276E-4	2830743.32522751	2314220.05784496	1934469.99397274	1687333.69410399
2.77277277277277E-4	2832362.06388765	2315745.50541554	1935818.40677106	1688457.85215302
2.78278278278278E-4	2833975.12625065	2317266.0933098	1937162.87852219	1689579.0913946
2.79279279279279E-4	2835582.55198666	2318781.85294872	1938503.43219626	1690697.60431959
2.8028028028028E-4	2837184.38035138	2320292.27237325	1939840.09056313	1691813.40415401
2.81281281281281E-4	2838780.65019189	2321797.9290267	1941172.66982836	1692926.6810306
2.82282282282282E-4	2840371.63372256	2323298.67354983	1942501.81146754	1694037.09355215
2.83283283283283E-4	2841956.90064504	2324794.53788964	1943826.71338519	1695144.83209092
2.84284284284284E-4	2843536.72319401	2326285.37500012	1945148.21947713	1696249.90949443
2.85285285285285E-4	2845111.13863738	2327771.75225787	1946465.53200304	1697352.3385178
2.86286286286286E-4	2846680.18386167	2329253.16464298	1947779.2863511	1698452.30671393
2.87287287287287E-4	2848243.89537727	2330729.64460164	1949089.29936199	1699549.47646069
2.88288288288288E-4	2849802.30932346	2332201.75346	1950395.59228455	1700644.03554923
2.89289289289289E-4	2851355.4614735	2333668.81462994	1951698.18618708	1701735.99637393
2.9029029029029E-4	2852903.38723948	2335131.38716287	1952997.10195941	1702825.37124108
2.91291291291291E-4	2854446.12167723	2336589.32423051	1954292.36031492	1703912.34519545
2.92292292292292E-4	2855983.69949103	2338042.65512326	1955583.9817925	1704996.58431149
2.93293293293293E-4	2857516.38025626	2339491.23522918	1956871.98675853	1706078.27387076
2.94294294294294E-4	2859043.74680572	2340935.61416549	1958156.1965225	1707157.42583555
2.95295295295295E-4	2860566.05878635	2342375.29952588	1959437.22777028	1708234.05208417
2.96296296296296E-4	2862083.34954236	2343810.321137	1960714.50370332	1709308.33522193
2.97297297297297E-4	2863595.6520891	2345241.22294886	1961988.04566676	1710379.9449436
2.98298298298298E-4	2865102.99911735	2346667.34569526	1963258.46490193	1711449.06408968
2.99299299299299E-4	2866605.42299761	2348089.23120724	1964524.99291871	1712515.70421026
3.003003003003E-4	2868102.9557842	2349506.73518671	1965788.43461962	1713580.04600665
3.01301301301301E-4	2869595.62921943	2350919.88455409	1967048.02552433	1714641.7620164
3.02302302302302E-4	2871083.47473757	2352328.70598242	1968304.37137123	1715700.86472176
3.03303303303303E-4	2872566.5234689	2353733.22590046	1969557.29528944	1716757.87071527
3.04304304304304E-4	2874045.02351275	2355133.47049559	1970806.81586906	1717812.2857948
3.05305305305305E-4	2875518.57016971	2356529.29840442	1972052.9515491	1718864.45679172
3.06306306306306E-4	2876987.41164964	2357921.23727754	1973295.72061914	1719914.05973206
3.07307307307307E-4	2878451.57790511	2359308.64435404	1974535.14122091	1720961.27322633
3.08308308308308E-4	2879911.09860356	2360692.04530561	1975771.2313499	1722006.10812908
3.09309309309309E-4	2881366.00313095	2362071.29834909	1977004.00885692	1723048.57522107
3.1031031031031E-4	2882816.53376078	2363446.42828383	1978233.30105714	1724088.85061906
3.11311311311311E-4	2884262.0798301	2364817.45968743	1979459.69669414	1725126.61376722
3.12312312312312E-4	2885703.30939797	2366184.4169184	1980682.45263486	1726162.04101243
3.13313313313313E-4	2887140.03759378	2367547.32411874	1981902.34470371	1727195.14284686
3.14314314314314E-4	2888572.50296298	2368906.04234573	1983118.63352513	1728225.92969214
3.15315315315315E-4	2890000.31159314	2370261.08392823	1984331.90275376	1729254.57546203
3.16316316316316E-4	2891423.70216733	2371611.82184612	1985542.16778123	1730280.59975288
3.17317317317317E-4	2892842.70194274	2372958.76657582	1986748.88318069	1731304.6662993
3.18318318318318E-4	2894257.33792508	2374301.77882268	1987952.62774228	1732326.29565432
3.19319319319319E-4	2895667.63687168	2375640.88148211	1989153.23056039	1733345.66109379
3.2032032032032E-4	2897073.62529453	2376976.09725013	1990350.7079921	1734362.93438485
3.21321321321321E-4	2898475.53549452	2378307.28904979	1991545.07626706	1735377.64020548
3.22322322322322E-4	2899872.98081437	2379634.95791298	1992736.35148883	1736390.43474671
3.23323323323323E-4	2901265.98892263	2380958.48856477	1993924.54963618	1737400.84362514
3.24324324324324E-4	2902654.99556703	2382278.38027464	1995109.68656439	1738409.19832902
3.25325325325325E-4	2904040.02422447	2383594.49565971	1996291.77800651	1739415.02752679
3.26326326326326E-4	2905420.692278	2384906.85626712	1997470.65698008	1740418.9814985
3.27327327327327E-4	2906797.22877112	2386215.48346014	1998646.88676098	1741420.58983711
3.28328328328328E-4	2908169.65835692	2387520.39842022	1999819.75327502	1742420.02202878
3.29329329329329E-4	2909538.00546852	2388821.62214906	2000989.99936653	1743417.44611201
3.3033033033033E-4	2910902.29432161	2390119.01994007	2002156.91443876	1744412.39565224
3.31331331331331E-4	2912262.54891708	2391413.07903324	2003321.05712598	1745405.51369085
3.32332332332332E-4	2913618.99240266	2392703.19865206	2004482.26113691	1746396.3347006
3.33333333333333E-4	2914971.24905373	2393989.8643804	2005640.54127055	1747385.02613543
3.34334334334334E-4	2916319.34399734	2395272.94125738	2006795.9122144	1748371.75403385
3.35335335335335E-4	2917663.69736272	2396552.44924783	2007948.38854555	1749356.05675998
3.36336336336336E-4	2919004.3303788	2397828.40815048	2009097.98473184	1750338.57027792
3.37337337337337E-4	2920340.87116019	2399100.83759971	2010244.71513287	1751318.83384227
3.38338338338338E-4	2921673.53988671	2400369.75706745	2011388.59400114	1752297.0129245
3.39339339339339E-4	2923002.35892881	2401635.03417965	2012529.6354831	1753273.11637091
3.4034034034034E-4	2924327.35046364	2402897.14314445	2013667.85362015	1754247.15297159
3.41341341341341E-4	2925648.53647724	2404155.49704466	2014803.26234976	1755219.28604651
3.42342342342342E-4	2926965.93876678	2405410.5685291	2015935.70009625	1756189.21477799
3.43343343343343E-4	2928279.77204824	2406662.2250139	2017065.70682271	1757157.25663866
3.44344344344344E-4	2929589.67098722	2407910.48503279	2018192.59537857	1758122.95839138
3.45345345345345E-4	2930895.65847431	2409155.36696906	2019317.0783607	1759086.94365076
3.46346346346346E-4	2932198.14013617	2410396.88905711	2020438.47184523	1760048.76004098
3.47347347347347E-4	2933497.13522851	2411635.06938413	2021557.31154356	1761008.56958461
3.48348348348348E-4	2934792.2820671	2412869.7778661	2022673.43656777	1761966.38063888
3.49349349349349E-4	2936083.7926531	2414101.47637705	2023786.86005937	1762922.20150888
3.5035035035035E-4	2937371.68734764	2415329.59125912	2024897.59506466	1763876.1921517
3.51351351351351E-4	2938655.98634129	2416554.58291542	2026005.65453568	1764828.05704869
3.52352352352352E-4	2939936.709656	2417776.32109046	2027111.05133111	1765777.95636977
3.53353353353353E-4	2941213.87714695	2418994.82302047	2028213.79821713	1766725.89821595
3.54354354354354E-4	2942487.69573676	2420210.10580505	2029313.90786834	1767671.89063824
3.55355355355355E-4	2943757.80997158	2421422.18640862	2030411.22289233	1768616.0917866
3.56356356356356E-4	2945024.24076602	2422631.08166187	2031506.26571199	1769558.2090091
3.57357357357357E-4	2946287.3802424	2423836.66372492	2032598.36963345	1770498.40066625
3.58358358358358E-4	2947547.24591743	2425039.38277983	2033688.22445996	1771436.67461319
3.59359359359359E-4	2948803.48580993	2426238.67786424	2034775.16653959	1772373.03865711
3.6036036036036E-4	2950056.30435012	2427434.99777028	2035859.71432469	1773307.64918258
3.61361361361361E-4	2951305.72012338	2428628.35756022	2036941.87868312	1774240.21635113
3.62362362362362E-4	2952551.75156412	2429818.34416962	2038021.1688466	1775170.89675551
3.63363363363363E-4	2953794.4169573	2431005.40265266	2039098.09944431	1776099.69801491
3.64364364364364E-4	2955033.73444012	2432189.40577857	2040172.51470108	1777026.77513058
3.65365365365365E-4	2956269.9037095	2433370.36923526	2041244.42633949	1777951.84047745
3.66366366366366E-4	2957502.57871371	2434548.16737869	2042313.84600037	1778875.04926314
3.67367367367367E-4	2958731.95935079	2435723.23929137	2043380.78524351	1779796.40892478
3.68368368368368E-4	2959957.88292755	2436895.17666899	2044445.2555485	1780715.92685492
3.69369369369369E-4	2961180.90763033	2438063.9957999	2045507.2683154	1781633.75636086
3.7037037037037E-4	2962400.50997751	2439230.13219047	2046566.83486548	1782549.61253864
3.71371371371371E-4	2963616.88736996	2440393.04098627	2047623.80270838	1783463.64889961
3.72372372372372E-4	2964830.056818	2441553.15640154	2048678.67421079	1784375.87266143
3.73373373373373E-4	2966040.03519771	2442710.35341216	2049730.80627583	1785286.29099889
3.74374374374374E-4	2967246.83925236	2443864.64666446	2050780.86260649	1786195.05556316
3.75375375375375E-4	2968450.48559378	2445016.05069481	2051828.2029409	1787101.88412197
3.76376376376376E-4	2969651.1672001	2446164.57993067	2052873.325984	1788006.92852819
3.77377377377377E-4	2970848.54697286	2447310.24869172	2053916.07991166	1788910.19578854
3.78378378378378E-4	2972042.81809532	2448452.93418402	2054956.47544036	1789811.69286857
3.79379379379379E-4	2973233.82154008	2449593.06153548	2055994.52321403	1790711.56979981
3.8038038038038E-4	2974422.09866311	2450730.09739781	2057030.23380469	1791609.54697353
3.81381381381381E-4	2975607.13993476	2451864.46567336	2058063.61771312	1792505.77462065
3.82382382382382E-4	2976789.13621128	2452996.04349089	2059094.6853695	1793400.25954511
3.83383383383383E-4	2977968.10310098	2454124.84454533	2060123.44713402	1794293.15050824
3.84384384384384E-4	2979144.05609244	2455250.88243104	2061149.9132975	1795184.16996629
3.85385385385385E-4	2980317.01055578	2456374.17064282	2062174.09408206	1796073.32542963
3.86386386386386E-4	2981487.15375683	2457494.72257682	2063195.99964167	1796961.04789103
3.87387387387387E-4	2982654.1563705	2458612.41751738	2064215.64006278	1797846.91961393
3.88388388388388E-4	2983818.20586966	2459727.67070879	2065233.02536492	1798731.22925123
3.89389389389389E-4	2984979.31716239	2460839.95984777	2066248.00826436	1799613.70179915
3.9039039039039E-4	2986137.50504414	2461949.69901457	2067261.07035935	1800494.48465733
3.91391391391391E-4	2987292.78419891	2463056.76743674	2068271.59321458	1801373.58428398
3.92392392392392E-4	2988445.16920032	2464161.17793847	2069280.05726103	1802251.00710034
3.93393393393393E-4	2989594.67451275	2465262.9432518	2070286.31530126	1803126.89878716
3.94394394394394E-4	2990741.31449243	2466361.94424212	2071290.37696543	1804000.84780414
3.95395395395395E-4	2991885.10338846	2467458.58878602	2072292.25182081	1804873.41712011
3.96396396396396E-4	2993026.05534395	2468552.36286873	2073291.94937227	1805744.19591612
3.97397397397397E-4	2994164.35173428	2469643.6732474	2074289.47906285	1806613.32946454
3.98398398398398E-4	2995299.67140662	2470732.40074473	2075284.85027431	1807480.96195459
3.99399399399399E-4	2996432.19594401	2471818.557558	2076278.07232761	1808346.68560485
4.004004004004E-4	2997561.93907579	2472902.15579835	2077269.00096891	1809211.05796848
4.01401401401401E-4	2998688.91443039	2473983.20749149	2078258.10594292	1810073.67197318
4.02402402402402E-4	2999813.13553633	2475061.72457858	2079244.78299111	1810934.67141012
4.03403403403403E-4	3000934.61582317	2476137.5899124	2080229.65328096	1811794.19900818
4.04404404404404E-4	3002053.3686225	2477211.20228098	2081212.2672675	1812651.8506779
4.05405405405405E-4	3003169.40716886	2478282.05795815	2082192.6348943	1813508.17866098
4.06406406406406E-4	3004282.74460072	2479350.55466616	2083171.2207119	1814362.77956519
4.07407407407407E-4	3005393.39396136	2480416.57523104	2084147.42669675	1815215.93141437
4.08408408408408E-4	3006501.53110881	2481480.13110274	2085121.71631829	1816067.23302565
4.09409409409409E-4	3007606.84268983	2482541.23365196	2086093.94676021	1816917.23246456
