time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -7 V 	Vb = -8 V 	Vb = -9 V 	Vb = -10 V 
1.16E-4	1324707.90505399	1532000.14232266	1849538.21202348	2230421.59299237
1.17E-4	1325954.07807286	1534640.03048301	1853712.8948426	2235558.73566079
1.18E-4	1327198.84866273	1537272.97187916	1857867.37210789	2240659.20623457
1.19E-4	1328442.21914047	1539898.99425159	1862001.79867972	2245723.43651052
1.2E-4	1329684.19181843	1542518.12520332	1866116.32787515	2250751.85142986
1.21E-4	1330924.76900438	1545130.39220061	1870211.1114861	2255744.86921227
1.22E-4	1332163.9530016	1547735.82257376	1874286.29979727	2260702.90148689
1.23E-4	1333401.74610884	1550334.44351779	1878342.04160382	2265626.35342028
1.24E-4	1334638.15062033	1552926.28209325	1882378.48422882	2270515.62384157
1.25E-4	1335873.16882579	1555511.36522688	1886395.77354049	2275371.10536469
1.26E-4	1337106.80301047	1558089.71971239	1890394.05396924	2280193.18450791
1.27E-4	1338339.05545511	1560661.37221114	1894373.46852441	2284982.24181069
1.28E-4	1339569.92843599	1563226.34925293	1898334.15881088	2289738.65194785
1.29E-4	1340799.42422492	1565784.67723666	1902276.26504543	2294462.78384126
1.3E-4	1342027.54508924	1568336.38243105	1906199.92607286	2299155.000769
1.31E-4	1343254.29329186	1570881.49097538	1910105.27938199	2303815.66047211
1.32E-4	1344479.67109122	1573420.02888018	1913992.46112134	2308445.11525895
1.33E-4	1345703.68074137	1575952.02202793	1917861.60611468	2313043.71210732
1.34E-4	1346926.32449189	1578477.49617377	1921712.8478764	2317611.79276424
1.35E-4	1348147.60458799	1580996.47694617	1925546.31862659	2322149.69384361
1.36E-4	1349367.52327043	1583508.98984767	1929362.14930603	2326657.74692169
1.37E-4	1350586.08277562	1586015.06025552	1933160.46959089	2331136.27863052
1.38E-4	1351803.28533554	1588514.71342239	1936941.40790737	2335585.61074927
1.39E-4	1353019.13317781	1591007.97447706	1940705.09144598	2340006.06029369
1.4E-4	1354233.62852569	1593494.86842507	1944451.6461758	2344397.93960349
1.41E-4	1355446.77359805	1595975.42014941	1948181.19685844	2348761.55642797
1.42E-4	1356658.57060944	1598449.6544112	1951893.86706192	2353097.21400972
1.43E-4	1357869.02177004	1600917.59585033	1955589.77917426	2357405.21116657
1.44E-4	1359078.1292857	1603379.26898616	1959269.05441699	2361685.84237173
1.45E-4	1360285.89535795	1605834.69821815	1962931.81285847	2365939.39783229
1.46E-4	1361492.322184	1608283.90782651	1966578.17342696	2370166.16356603
1.47E-4	1362697.41195675	1610726.9219729	1970208.25392367	2374366.42147654
1.48E-4	1363901.16686479	1613163.76470102	1973822.17103548	2378540.44942686
1.49E-4	1365103.58909243	1615594.45993729	1977420.04034763	2382688.52131147
1.5E-4	1366304.68081968	1618019.0314915	1981001.97635618	2386810.90712682
1.51E-4	1367504.4442223	1620437.50305742	1984568.0924803	2390907.87304035
1.52E-4	1368702.88147176	1622849.89821345	1988118.50107447	2394979.68145811
1.53E-4	1369899.99473529	1625256.24042326	1991653.31344047	2399026.59109095
