time (s)	Current (A)	Current (A)
	Device 1	Device 2
0.2437	0.5077	1.459E-5
0.2437	0.5037	1.445E-5
0.2438	0.4997	1.432E-5
0.2438	0.4957	1.418E-5
0.2439	0.4917	1.405E-5
0.2439	0.4877	1.391E-5
0.244	0.4837	1.378E-5
0.244	0.4797	1.364E-5
0.2441	0.4757	1.351E-5
0.2441	0.4717	1.337E-5
0.2442	0.4677	1.324E-5
0.2442	0.4637	1.311E-5
0.2443	0.4597	1.298E-5
0.2443	0.4557	1.285E-5
0.2444	0.4517	1.272E-5
0.2444	0.4477	1.259E-5
0.2445	0.4437	1.246E-5
0.2445	0.4397	1.233E-5
0.2446	0.4357	1.22E-5
0.2446	0.4317	1.207E-5
0.2447	0.4277	1.194E-5
0.2447	0.4237	1.181E-5
0.2448	0.4197	1.169E-5
0.2448	0.4157	1.156E-5
0.2449	0.4117	1.144E-5
0.2449	0.4077	1.131E-5
0.245	0.4037	1.118E-5
0.245	0.3997	1.106E-5
0.2451	0.3957	1.094E-5
0.2451	0.3917	1.081E-5
0.2452	0.3877	1.069E-5
0.2452	0.3837	1.057E-5
0.2453	0.3797	1.044E-5
0.2453	0.3757	1.032E-5
0.2454	0.3717	1.02E-5
0.2454	0.3677	1.008E-5
0.2455	0.3637	9.955E-6
0.2455	0.3597	9.835E-6
0.2456	0.3557	9.714E-6
0.2456	0.3517	9.594E-6
0.2457	0.3477	9.475E-6
0.2457	0.3437	9.355E-6
0.2458	0.3397	9.237E-6
0.2458	0.3357	9.118E-6
0.2459	0.3317	9E-6
0.2459	0.3277	8.882E-6
0.246	0.3237	8.764E-6
0.246	0.3197	8.647E-6
0.2461	0.3157	8.53E-6
0.2461	0.3117	8.414E-6
0.2462	0.3077	8.298E-6
0.2462	0.3037	8.182E-6
0.2463	0.2997	8.066E-6
0.2463	0.2957	7.951E-6
0.2464	0.2917	7.836E-6
0.2464	0.2877	7.721E-6
0.2465	0.2837	7.607E-6
0.2465	0.2797	7.493E-6
0.2466	0.2757	7.379E-6
0.2466	0.2717	7.266E-6
0.2467	0.2677	7.153E-6
0.2467	0.2637	7.04E-6
0.2468	0.2597	6.927E-6
0.2468	0.2557	6.815E-6
0.2469	0.2517	6.703E-6
0.2469	0.2477	6.591E-6
0.247	0.2437	6.479E-6
0.247	0.2397	6.368E-6
0.2471	0.2357	6.257E-6
0.2471	0.2317	6.146E-6
0.2472	0.2277	6.035E-6
0.2472	0.2237	5.925E-6
0.2473	0.2197	5.815E-6
0.2473	0.2157	5.705E-6
0.2474	0.2117	5.595E-6
0.2474	0.2077	5.486E-6
0.2475	0.2037	5.377E-6
0.2475	0.1997	5.268E-6
0.2476	0.1957	5.159E-6
0.2476	0.1917	5.05E-6
0.2477	0.1877	4.942E-6
0.2477	0.1837	4.833E-6
0.2478	0.1797	4.725E-6
0.2478	0.1757	4.618E-6
0.2479	0.1717	4.51E-6
0.2479	0.1677	4.402E-6
0.248	0.1637	4.295E-6
0.248	0.1597	4.188E-6
0.2481	0.1557	4.081E-6
0.2481	0.1517	3.974E-6
0.2482	0.1477	3.867E-6
0.2482	0.1437	3.761E-6
0.2483	0.1397	3.655E-6
0.2483	0.1357	3.548E-6
0.2484	0.1317	3.442E-6
0.2484	0.1277	3.336E-6
0.2485	0.1237	3.23E-6
0.2485	0.1197	3.125E-6
0.2486	0.1157	3.019E-6
0.2486	0.1117	2.914E-6
0.2487	0.1077	2.808E-6
0.2487	0.1037	2.703E-6
0.2488	0.09973	2.598E-6
0.2488	0.09573	2.493E-6
0.2489	0.09173	2.388E-6
0.2489	0.08773	2.283E-6
0.249	0.08373	2.179E-6
0.249	0.07973	2.074E-6
0.2491	0.07573	1.969E-6
0.2491	0.07173	1.865E-6
0.2492	0.06773	1.761E-6
0.2492	0.06373	1.656E-6
0.2493	0.05973	1.552E-6
0.2493	0.05573	1.448E-6
0.2494	0.05173	1.344E-6
0.2494	0.04773	1.239E-6
0.2495	0.04373	1.135E-6
0.2495	0.03973	1.031E-6
0.2496	0.03573	9.275E-7
0.2496	0.03173	8.235E-7
0.2497	0.02773	7.196E-7
0.2497	0.02373	6.158E-7
0.2498	0.01973	5.119E-7
0.2498	0.01573	4.081E-7
0.2499	0.01173	3.043E-7
0.2499	0.007729	2.005E-7
0.25	0.003729	9.675E-8
0.25	1.11E-15	2.88E-20
0.2501	-0.004	-1.038E-7
0.2501	-0.008	-2.076E-7
0.2501	-0.012	-3.113E-7
0.2502	-0.016	-4.151E-7
0.2502	-0.02	-5.19E-7
0.2503	-0.024	-6.228E-7
0.2503	-0.028	-7.266E-7
0.2504	-0.032	-8.305E-7
0.2504	-0.036	-9.344E-7
0.2505	-0.04	-1.038E-6
0.2505	-0.044	-1.142E-6
0.2506	-0.048	-1.246E-6
0.2506	-0.052	-1.35E-6
0.2507	-0.056	-1.454E-6
0.2507	-0.06	-1.559E-6
0.2508	-0.064	-1.663E-6
0.2508	-0.068	-1.767E-6
0.2509	-0.072	-1.871E-6
0.2509	-0.076	-1.976E-6
0.251	-0.08	-2.08E-6
0.251	-0.084	-2.185E-6
0.2511	-0.088	-2.289E-6
0.2511	-0.092	-2.394E-6
0.2512	-0.096	-2.498E-6
0.2512	-0.1	-2.603E-6
0.2513	-0.104	-2.708E-6
0.2513	-0.108	-2.813E-6
0.2514	-0.112	-2.918E-6
0.2514	-0.116	-3.023E-6
0.2515	-0.12	-3.128E-6
0.2515	-0.124	-3.234E-6
0.2516	-0.128	-3.339E-6
0.2516	-0.132	-3.445E-6
0.2517	-0.136	-3.55E-6
0.2517	-0.14	-3.656E-6
0.2518	-0.144	-3.762E-6
0.2518	-0.148	-3.868E-6
0.2519	-0.152	-3.974E-6
0.2519	-0.156	-4.081E-6
0.252	-0.16	-4.187E-6
0.252	-0.164	-4.293E-6
0.2521	-0.168	-4.4E-6
0.2521	-0.172	-4.507E-6
0.2522	-0.176	-4.614E-6
0.2522	-0.18	-4.721E-6
0.2523	-0.184	-4.828E-6
0.2523	-0.188	-4.936E-6
0.2524	-0.192	-5.043E-6
0.2524	-0.196	-5.151E-6
0.2525	-0.2	-5.259E-6
0.2525	-0.204	-5.367E-6
0.2526	-0.208	-5.475E-6
0.2526	-0.212	-5.583E-6
0.2527	-0.216	-5.692E-6
0.2527	-0.22	-5.801E-6
0.2528	-0.224	-5.909E-6
0.2528	-0.228	-6.019E-6
0.2529	-0.232	-6.128E-6
0.2529	-0.236	-6.237E-6
0.253	-0.24	-6.347E-6
0.253	-0.244	-6.457E-6
0.2531	-0.248	-6.567E-6
0.2531	-0.252	-6.677E-6
0.2532	-0.256	-6.788E-6
0.2532	-0.26	-6.898E-6
0.2533	-0.264	-7.009E-6
0.2533	-0.268	-7.12E-6
0.2534	-0.272	-7.232E-6
0.2534	-0.276	-7.343E-6
0.2535	-0.28	-7.455E-6
0.2535	-0.284	-7.567E-6
0.2536	-0.288	-7.679E-6
0.2536	-0.292	-7.792E-6
0.2537	-0.296	-7.904E-6
0.2537	-0.3	-8.017E-6
0.2538	-0.304	-8.131E-6
0.2538	-0.308	-8.244E-6
0.2539	-0.312	-8.358E-6
0.2539	-0.316	-8.472E-6
0.254	-0.32	-8.586E-6
0.254	-0.324	-8.7E-6
0.2541	-0.328	-8.815E-6
0.2541	-0.332	-8.93E-6
0.2542	-0.336	-9.045E-6
0.2542	-0.34	-9.161E-6
0.2543	-0.344	-9.277E-6
0.2543	-0.348	-9.393E-6
0.2544	-0.352	-9.509E-6
0.2544	-0.356	-9.626E-6
0.2545	-0.36	-9.743E-6
0.2545	-0.364	-9.86E-6
0.2546	-0.368	-9.977E-6
0.2546	-0.372	-1.01E-5
0.2547	-0.376	-1.021E-5
0.2547	-0.38	-1.033E-5
0.2548	-0.384	-1.045E-5
0.2548	-0.388	-1.057E-5
0.2549	-0.392	-1.069E-5
0.2549	-0.396	-1.081E-5
0.255	-0.4	-1.093E-5
0.255	-0.404	-1.105E-5
0.2551	-0.408	-1.117E-5
0.2551	-0.412	-1.129E-5
0.2552	-0.416	-1.141E-5
0.2552	-0.42	-1.153E-5
0.2553	-0.424	-1.166E-5
0.2553	-0.428	-1.178E-5
0.2554	-0.432	-1.19E-5
0.2554	-0.436	-1.202E-5
0.2555	-0.44	-1.215E-5
0.2555	-0.444	-1.227E-5
0.2556	-0.448	-1.239E-5
0.2556	-0.452	-1.252E-5
0.2557	-0.456	-1.264E-5
0.2557	-0.46	-1.277E-5
0.2558	-0.464	-1.289E-5
0.2558	-0.468	-1.302E-5
0.2559	-0.472	-1.315E-5
0.2559	-0.476	-1.327E-5
0.256	-0.48	-1.34E-5
0.256	-0.484	-1.353E-5
0.2561	-0.488	-1.366E-5
0.2561	-0.492	-1.378E-5
0.2562	-0.496	-1.391E-5
0.2562	-0.5	-1.404E-5
0.2563	-0.504	-1.417E-5
0.2563	-0.508	-1.43E-5
0.2564	-0.512	-1.443E-5
0.2564	-0.516	-1.456E-5
0.2565	-0.52	-1.469E-5
0.2565	-0.524	-1.482E-5
0.2566	-0.528	-1.496E-5
0.2566	-0.532	-1.509E-5
0.2567	-0.536	-1.522E-5
0.2567	-0.54	-1.535E-5
0.2568	-0.544	-1.549E-5
0.2568	-0.548	-1.562E-5
0.2569	-0.552	-1.576E-5
0.2569	-0.556	-1.589E-5
0.257	-0.56	-1.603E-5
0.257	-0.564	-1.616E-5
0.2571	-0.568	-1.63E-5
0.2571	-0.572	-1.644E-5
0.2572	-0.576	-1.657E-5
0.2572	-0.58	-1.671E-5
0.2573	-0.584	-1.685E-5
0.2573	-0.588	-1.699E-5
0.2574	-0.592	-1.713E-5
0.2574	-0.596	-1.727E-5
0.2575	-0.6	-1.741E-5
0.2575	-0.604	-1.755E-5
0.2576	-0.608	-1.769E-5
0.2576	-0.612	-1.783E-5
0.2577	-0.616	-1.797E-5
0.2577	-0.62	-1.812E-5
0.2578	-0.624	-1.826E-5
0.2578	-0.628	-1.84E-5
0.2579	-0.632	-1.855E-5
0.2579	-0.636	-1.869E-5
0.258	-0.64	-1.884E-5
0.258	-0.644	-1.899E-5
0.2581	-0.648	-1.913E-5
0.2581	-0.652	-1.928E-5
0.2582	-0.656	-1.943E-5
0.2582	-0.66	-1.957E-5
0.2583	-0.664	-1.972E-5
0.2583	-0.668	-1.987E-5
0.2584	-0.672	-2.002E-5
0.2584	-0.676	-2.017E-5
0.2585	-0.68	-2.032E-5
0.2585	-0.684	-2.048E-5
0.2586	-0.688	-2.063E-5
0.2586	-0.692	-2.078E-5
0.2587	-0.696	-2.093E-5
0.2587	-0.7	-2.109E-5
0.2588	-0.704	-2.124E-5
0.2588	-0.708	-2.14E-5
0.2589	-0.712	-2.155E-5
0.2589	-0.716	-2.171E-5
0.259	-0.72	-2.187E-5
0.259	-0.724	-2.203E-5
0.2591	-0.728	-2.218E-5
0.2591	-0.732	-2.234E-5
0.2592	-0.736	-2.25E-5
0.2592	-0.74	-2.266E-5
0.2593	-0.744	-2.282E-5
0.2593	-0.748	-2.298E-5
0.2594	-0.752	-2.315E-5
0.2594	-0.756	-2.331E-5
0.2595	-0.76	-2.347E-5
0.2595	-0.764	-2.364E-5
0.2596	-0.768	-2.38E-5
0.2596	-0.772	-2.397E-5
0.2597	-0.776	-2.413E-5
0.2597	-0.78	-2.43E-5
0.2598	-0.784	-2.447E-5
0.2598	-0.788	-2.464E-5
0.2599	-0.792	-2.481E-5
0.2599	-0.796	-2.498E-5
0.26	-0.8	-2.515E-5
0.26	-0.804	-2.532E-5
0.2601	-0.808	-2.549E-5
0.2601	-0.812	-2.566E-5
0.2602	-0.816	-2.584E-5
0.2602	-0.82	-2.601E-5
0.2603	-0.824	-2.619E-5
0.2603	-0.828	-2.636E-5
0.2604	-0.832	-2.654E-5
0.2604	-0.836	-2.672E-5
0.2605	-0.84	-2.689E-5
0.2605	-0.844	-2.707E-5
0.2606	-0.848	-2.725E-5
0.2606	-0.852	-2.743E-5
0.2607	-0.856	-2.761E-5
0.2607	-0.86	-2.78E-5
0.2608	-0.864	-2.798E-5
0.2608	-0.868	-2.816E-5
0.2609	-0.872	-2.835E-5
0.2609	-0.876	-2.853E-5
0.261	-0.88	-2.872E-5
0.261	-0.884	-2.891E-5
0.2611	-0.888	-2.91E-5
0.2611	-0.892	-2.928E-5
0.2612	-0.896	-2.947E-5
0.2612	-0.9	-2.966E-5
0.2613	-0.904	-2.986E-5
0.2613	-0.908	-3.005E-5
0.2614	-0.912	-3.024E-5
0.2614	-0.916	-3.044E-5
0.2615	-0.92	-3.063E-5
0.2615	-0.924	-3.083E-5
0.2616	-0.928	-3.102E-5
0.2616	-0.932	-3.122E-5
0.2617	-0.936	-3.142E-5
0.2617	-0.94	-3.162E-5
0.2618	-0.944	-3.182E-5
0.2618	-0.948	-3.202E-5
0.2619	-0.952	-3.222E-5
0.2619	-0.956	-3.243E-5
0.262	-0.96	-3.263E-5
0.262	-0.964	-3.284E-5
0.2621	-0.968	-3.304E-5
0.2621	-0.972	-3.325E-5
0.2622	-0.976	-3.346E-5
0.2622	-0.98	-3.367E-5
0.2623	-0.984	-3.388E-5
0.2623	-0.988	-3.409E-5
0.2624	-0.992	-3.43E-5
0.2624	-0.996	-3.452E-5
0.2625	-1	-3.473E-5
0.2625	-1.004	-3.495E-5
0.2626	-1.008	-3.516E-5
0.2626	-1.012	-3.538E-5
0.2627	-1.016	-3.56E-5
0.2627	-1.02	-3.582E-5
0.2628	-1.024	-3.604E-5
0.2628	-1.028	-3.626E-5
0.2629	-1.032	-3.649E-5
0.2629	-1.036	-3.671E-5
0.263	-1.04	-3.693E-5
0.263	-1.044	-3.716E-5
0.2631	-1.048	-3.739E-5
0.2631	-1.052	-3.762E-5
0.2632	-1.056	-3.785E-5
0.2632	-1.06	-3.808E-5
0.2633	-1.064	-3.831E-5
0.2633	-1.068	-3.854E-5
0.2634	-1.072	-3.878E-5
0.2634	-1.076	-3.901E-5
0.2635	-1.08	-3.925E-5
0.2635	-1.084	-3.949E-5
0.2636	-1.088	-3.973E-5
0.2636	-1.092	-3.997E-5
0.2637	-1.096	-4.021E-5
0.2637	-1.1	-4.046E-5
0.2638	-1.104	-4.07E-5
0.2638	-1.108	-4.095E-5
0.2639	-1.112	-4.119E-5
0.2639	-1.116	-4.144E-5
0.264	-1.12	-4.169E-5
0.264	-1.124	-4.195E-5
0.2641	-1.128	-4.22E-5
0.2641	-1.132	-4.246E-5
0.2642	-1.136	-4.271E-5
0.2642	-1.14	-4.297E-5
0.2643	-1.144	-4.323E-5
0.2643	-1.148	-4.349E-5
0.2644	-1.152	-4.376E-5
0.2644	-1.156	-4.402E-5
0.2645	-1.16	-4.429E-5
0.2645	-1.164	-4.456E-5
0.2646	-1.168	-4.483E-5
0.2646	-1.172	-4.51E-5
0.2647	-1.176	-4.537E-5
0.2647	-1.18	-4.565E-5
0.2648	-1.184	-4.593E-5
0.2648	-1.188	-4.621E-5
0.2649	-1.192	-4.649E-5
0.2649	-1.196	-4.678E-5
0.265	-1.2	-4.706E-5
0.265	-1.204	-4.735E-5
0.2651	-1.208	-4.764E-5
0.2651	-1.212	-4.794E-5
0.2652	-1.216	-4.824E-5
0.2652	-1.22	-4.853E-5
0.2653	-1.224	-4.884E-5
0.2653	-1.228	-4.914E-5
0.2654	-1.232	-4.945E-5
0.2654	-1.236	-4.976E-5
0.2655	-1.24	-5.007E-5
0.2655	-1.244	-5.038E-5
0.2656	-1.248	-5.07E-5
0.2656	-1.252	-5.102E-5
0.2657	-1.256	-5.135E-5
0.2657	-1.26	-5.168E-5
0.2658	-1.264	-5.201E-5
0.2658	-1.268	-5.234E-5
0.2659	-1.272	-5.268E-5
0.2659	-1.276	-5.302E-5
0.266	-1.28	-5.336E-5
0.266	-1.284	-5.37E-5
0.2661	-1.288	-5.405E-5
0.2661	-1.292	-5.441E-5
0.2662	-1.296	-5.476E-5
0.2662	-1.3	-5.512E-5
0.2663	-1.304	-5.549E-5
0.2663	-1.308	-5.585E-5
0.2664	-1.312	-5.622E-5
0.2664	-1.316	-5.66E-5
0.2665	-1.32	-5.697E-5
0.2665	-1.324	-5.736E-5
0.2666	-1.328	-5.774E-5
0.2666	-1.332	-5.813E-5
0.2667	-1.336	-5.852E-5
0.2667	-1.34	-5.891E-5
0.2668	-1.344	-5.931E-5
0.2668	-1.348	-5.971E-5
0.2669	-1.352	-6.012E-5
0.2669	-1.356	-6.053E-5
0.267	-1.36	-6.094E-5
0.267	-1.364	-6.135E-5
0.2671	-1.368	-6.177E-5
0.2671	-1.372	-6.219E-5
0.2672	-1.376	-6.262E-5
0.2672	-1.38	-6.305E-5
0.2673	-1.384	-6.348E-5
0.2673	-1.388	-6.392E-5
0.2674	-1.392	-6.436E-5
0.2674	-1.396	-6.48E-5
0.2675	-1.4	-6.525E-5
0.2675	-1.404	-6.57E-5
0.2676	-1.408	-6.615E-5
0.2676	-1.412	-6.661E-5
0.2677	-1.416	-6.707E-5
0.2677	-1.42	-6.753E-5
0.2678	-1.424	-6.8E-5
0.2678	-1.428	-6.847E-5
0.2679	-1.432	-6.894E-5
0.2679	-1.436	-6.942E-5
0.268	-1.44	-6.99E-5
0.268	-1.444	-7.038E-5
0.2681	-1.448	-7.087E-5
0.2681	-1.452	-7.136E-5
0.2682	-1.456	-7.185E-5
0.2682	-1.46	-7.235E-5
0.2683	-1.464	-7.285E-5
0.2683	-1.468	-7.336E-5
0.2684	-1.472	-7.387E-5
0.2684	-1.476	-7.438E-5
0.2685	-1.48	-7.489E-5
0.2685	-1.484	-7.541E-5
0.2686	-1.488	-7.593E-5
0.2686	-1.492	-7.646E-5
0.2687	-1.496	-7.699E-5
0.2687	-1.5	-7.752E-5
0.2688	-1.504	-7.805E-5
0.2688	-1.508	-7.859E-5
0.2689	-1.512	-7.914E-5
0.2689	-1.516	-7.968E-5
0.269	-1.52	-8.023E-5
0.269	-1.524	-8.079E-5
0.2691	-1.528	-8.134E-5
0.2691	-1.532	-8.19E-5
0.2692	-1.536	-8.247E-5
0.2692	-1.54	-8.304E-5
0.2693	-1.544	-8.361E-5
0.2693	-1.548	-8.418E-5
0.2694	-1.552	-8.476E-5
0.2694	-1.556	-8.535E-5
0.2695	-1.56	-8.593E-5
0.2695	-1.564	-8.652E-5
0.2696	-1.568	-8.712E-5
0.2696	-1.572	-8.771E-5
0.2697	-1.576	-8.831E-5
0.2697	-1.58	-8.892E-5
0.2698	-1.584	-8.953E-5
0.2698	-1.588	-9.014E-5
0.2699	-1.592	-9.076E-5
0.2699	-1.596	-9.138E-5
0.27	-1.6	-9.2E-5
0.27	-1.604	-9.263E-5
0.2701	-1.608	-9.326E-5
0.2701	-1.612	-9.39E-5
0.2702	-1.616	-9.454E-5
0.2702	-1.62	-9.518E-5
0.2703	-1.624	-9.583E-5
0.2703	-1.628	-9.648E-5
0.2704	-1.632	-9.713E-5
0.2704	-1.636	-9.779E-5
0.2705	-1.64	-9.846E-5
0.2705	-1.644	-9.912E-5
0.2706	-1.648	-9.98E-5
0.2706	-1.652	-1.005E-4
0.2707	-1.656	-1.012E-4
0.2707	-1.66	-1.018E-4
0.2708	-1.664	-1.025E-4
0.2708	-1.668	-1.032E-4
0.2709	-1.672	-1.039E-4
0.2709	-1.676	-1.046E-4
0.271	-1.68	-1.053E-4
0.271	-1.684	-1.06E-4
0.2711	-1.688	-1.067E-4
0.2711	-1.692	-1.075E-4
0.2712	-1.696	-1.082E-4
0.2712	-1.7	-1.089E-4
0.2713	-1.704	-1.096E-4
0.2713	-1.708	-1.104E-4
0.2714	-1.712	-1.111E-4
0.2714	-1.716	-1.118E-4
0.2715	-1.72	-1.126E-4
0.2715	-1.724	-1.133E-4
0.2716	-1.728	-1.141E-4
0.2716	-1.732	-1.149E-4
0.2717	-1.736	-1.156E-4
0.2717	-1.74	-1.164E-4
0.2718	-1.744	-1.172E-4
0.2718	-1.748	-1.179E-4
0.2719	-1.752	-1.187E-4
0.2719	-1.756	-1.195E-4
0.272	-1.76	-1.203E-4
0.272	-1.764	-1.211E-4
0.2721	-1.768	-1.219E-4
0.2721	-1.772	-1.227E-4
0.2722	-1.776	-1.235E-4
0.2722	-1.78	-1.243E-4
0.2723	-1.784	-1.252E-4
0.2723	-1.788	-1.26E-4
0.2724	-1.792	-1.268E-4
0.2724	-1.796	-1.276E-4
0.2725	-1.8	-1.285E-4
0.2725	-1.804	-1.293E-4
0.2726	-1.808	-1.302E-4
0.2726	-1.812	-1.31E-4
0.2727	-1.816	-1.319E-4
0.2727	-1.82	-1.327E-4
0.2728	-1.824	-1.336E-4
0.2728	-1.828	-1.345E-4
0.2729	-1.832	-1.353E-4
0.2729	-1.836	-1.362E-4
0.273	-1.84	-1.371E-4
0.273	-1.844	-1.38E-4
0.2731	-1.848	-1.389E-4
0.2731	-1.852	-1.398E-4
0.2732	-1.856	-1.407E-4
0.2732	-1.86	-1.416E-4
0.2733	-1.864	-1.425E-4
0.2733	-1.868	-1.434E-4
0.2734	-1.872	-1.444E-4
0.2734	-1.876	-1.453E-4
0.2735	-1.88	-1.462E-4
0.2735	-1.884	-1.472E-4
0.2736	-1.888	-1.481E-4
0.2736	-1.892	-1.491E-4
0.2737	-1.896	-1.5E-4
0.2737	-1.9	-1.51E-4
0.2738	-1.904	-1.52E-4
0.2738	-1.908	-1.529E-4
0.2739	-1.912	-1.539E-4
0.2739	-1.916	-1.549E-4
0.274	-1.92	-1.559E-4
0.274	-1.924	-1.569E-4
0.2741	-1.928	-1.579E-4
0.2741	-1.932	-1.589E-4
0.2742	-1.936	-1.599E-4
0.2742	-1.94	-1.609E-4
0.2743	-1.944	-1.619E-4
0.2743	-1.948	-1.629E-4
0.2744	-1.952	-1.639E-4
0.2744	-1.956	-1.65E-4
0.2745	-1.96	-1.66E-4
0.2745	-1.964	-1.671E-4
0.2746	-1.968	-1.681E-4
0.2746	-1.972	-1.692E-4
0.2747	-1.976	-1.702E-4
0.2747	-1.98	-1.713E-4
0.2748	-1.984	-1.724E-4
0.2748	-1.988	-1.734E-4
0.2749	-1.992	-1.745E-4
0.2749	-1.996	-1.756E-4
0.275	-2	-1.767E-4
0.275	-2	-1.767E-4
0.275	-2	-1.767E-4
0.275	-2	-1.767E-4
0.275	-2	-1.767E-4
0.275	-2	-1.767E-4
0.275	-2	-1.766E-4
0.275	-1.999	-1.766E-4
0.275	-1.999	-1.764E-4
0.275	-1.998	-1.762E-4
0.2751	-1.996	-1.756E-4
0.2751	-1.992	-1.746E-4
0.2752	-1.988	-1.736E-4
0.2752	-1.984	-1.725E-4
0.2753	-1.98	-1.715E-4
0.2753	-1.976	-1.705E-4
0.2754	-1.972	-1.695E-4
0.2754	-1.968	-1.686E-4
0.2755	-1.964	-1.676E-4
0.2755	-1.96	-1.666E-4
0.2756	-1.956	-1.656E-4
0.2756	-1.952	-1.647E-4
0.2757	-1.948	-1.637E-4
0.2757	-1.944	-1.627E-4
0.2758	-1.94	-1.618E-4
0.2758	-1.936	-1.608E-4
0.2759	-1.932	-1.599E-4
0.2759	-1.928	-1.59E-4
0.276	-1.924	-1.58E-4
0.276	-1.92	-1.571E-4
0.2761	-1.916	-1.562E-4
0.2761	-1.912	-1.553E-4
0.2762	-1.908	-1.544E-4
0.2762	-1.904	-1.535E-4
0.2763	-1.9	-1.525E-4
0.2763	-1.896	-1.517E-4
0.2764	-1.892	-1.508E-4
0.2764	-1.888	-1.499E-4
0.2765	-1.884	-1.49E-4
0.2765	-1.88	-1.481E-4
0.2766	-1.876	-1.472E-4
0.2766	-1.872	-1.464E-4
0.2767	-1.868	-1.455E-4
0.2767	-1.864	-1.446E-4
0.2768	-1.86	-1.438E-4
0.2768	-1.856	-1.429E-4
0.2769	-1.852	-1.421E-4
0.2769	-1.848	-1.412E-4
0.277	-1.844	-1.404E-4
0.277	-1.84	-1.396E-4
0.2771	-1.836	-1.387E-4
0.2771	-1.832	-1.379E-4
0.2772	-1.828	-1.371E-4
0.2772	-1.824	-1.363E-4
0.2773	-1.82	-1.355E-4
0.2773	-1.816	-1.346E-4
0.2774	-1.812	-1.338E-4
0.2774	-1.808	-1.33E-4
0.2775	-1.804	-1.322E-4
0.2775	-1.8	-1.315E-4
0.2776	-1.796	-1.307E-4
0.2776	-1.792	-1.299E-4
0.2777	-1.788	-1.291E-4
0.2777	-1.784	-1.283E-4
0.2778	-1.78	-1.276E-4
0.2778	-1.776	-1.268E-4
0.2779	-1.772	-1.26E-4
0.2779	-1.768	-1.253E-4
0.278	-1.764	-1.245E-4
0.278	-1.76	-1.238E-4
0.2781	-1.756	-1.23E-4
0.2781	-1.752	-1.223E-4
0.2782	-1.748	-1.215E-4
0.2782	-1.744	-1.208E-4
0.2783	-1.74	-1.201E-4
0.2783	-1.736	-1.193E-4
0.2784	-1.732	-1.186E-4
0.2784	-1.728	-1.179E-4
0.2785	-1.724	-1.172E-4
0.2785	-1.72	-1.165E-4
0.2786	-1.716	-1.157E-4
0.2786	-1.712	-1.15E-4
0.2787	-1.708	-1.143E-4
0.2787	-1.704	-1.136E-4
0.2788	-1.7	-1.13E-4
0.2788	-1.696	-1.123E-4
0.2789	-1.692	-1.116E-4
0.2789	-1.688	-1.109E-4
0.279	-1.684	-1.102E-4
0.279	-1.68	-1.095E-4
0.2791	-1.676	-1.089E-4
0.2791	-1.672	-1.082E-4
0.2792	-1.668	-1.075E-4
0.2792	-1.664	-1.069E-4
0.2793	-1.66	-1.062E-4
0.2793	-1.656	-1.056E-4
0.2794	-1.652	-1.049E-4
0.2794	-1.648	-1.043E-4
0.2795	-1.644	-1.036E-4
0.2795	-1.64	-1.03E-4
0.2796	-1.636	-1.024E-4
0.2796	-1.632	-1.017E-4
0.2797	-1.628	-1.011E-4
0.2797	-1.624	-1.005E-4
0.2798	-1.62	-9.988E-5
0.2798	-1.616	-9.927E-5
0.2799	-1.612	-9.866E-5
0.2799	-1.608	-9.805E-5
0.28	-1.604	-9.745E-5
0.28	-1.6	-9.685E-5
0.2801	-1.596	-9.625E-5
0.2801	-1.592	-9.566E-5
0.2802	-1.588	-9.507E-5
0.2802	-1.584	-9.448E-5
0.2803	-1.58	-9.39E-5
0.2803	-1.576	-9.332E-5
0.2804	-1.572	-9.274E-5
0.2804	-1.568	-9.217E-5
0.2805	-1.564	-9.16E-5
0.2805	-1.56	-9.104E-5
0.2806	-1.556	-9.048E-5
0.2806	-1.552	-8.992E-5
0.2807	-1.548	-8.937E-5
0.2807	-1.544	-8.881E-5
0.2808	-1.54	-8.827E-5
0.2808	-1.536	-8.772E-5
0.2809	-1.532	-8.718E-5
0.2809	-1.528	-8.664E-5
0.281	-1.524	-8.611E-5
0.281	-1.52	-8.558E-5
0.2811	-1.516	-8.505E-5
0.2811	-1.512	-8.452E-5
0.2812	-1.508	-8.4E-5
0.2812	-1.504	-8.348E-5
0.2813	-1.5	-8.296E-5
0.2813	-1.496	-8.245E-5
0.2814	-1.492	-8.194E-5
0.2814	-1.488	-8.143E-5
0.2815	-1.484	-8.093E-5
0.2815	-1.48	-8.043E-5
0.2816	-1.476	-7.993E-5
0.2816	-1.472	-7.944E-5
0.2817	-1.468	-7.895E-5
0.2817	-1.464	-7.846E-5
0.2818	-1.46	-7.797E-5
0.2818	-1.456	-7.749E-5
0.2819	-1.452	-7.701E-5
0.2819	-1.448	-7.653E-5
0.282	-1.444	-7.606E-5
0.282	-1.44	-7.558E-5
0.2821	-1.436	-7.511E-5
0.2821	-1.432	-7.465E-5
0.2822	-1.428	-7.419E-5
0.2822	-1.424	-7.372E-5
0.2823	-1.42	-7.327E-5
0.2823	-1.416	-7.281E-5
0.2824	-1.412	-7.236E-5
0.2824	-1.408	-7.191E-5
0.2825	-1.404	-7.146E-5
0.2825	-1.4	-7.102E-5
0.2826	-1.396	-7.058E-5
0.2826	-1.392	-7.014E-5
