time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = 0.65 V	Vb = 0.7 V	Vb = 0.75 V	Vb = 0.8 V	Vb = 0.85 V	Vb = 0.9 V	Vb = 0.95 V	Vb = 1 V
7.68768768768769E-7	317.331813521563	356.866573019164	406.381654562032	465.769198493741	534.533428293616	610.353146847366	683.200693156918	729.207170743754
7.92792792792793E-7	315.738614362684	355.26234640499	404.768629015836	464.15357133228	532.937548997477	608.868048911016	682.136924582414	728.891111807744
8.16816816816817E-7	314.197422092316	353.710094789689	403.207446271295	462.589321386239	531.39131817304	607.425911675515	681.096071233156	728.577720343722
8.40840840840841E-7	312.705214031123	352.20680016823	401.695101327749	461.073484847753	529.891919267943	606.024461547108	680.077236812744	728.266959354
8.64864864864865E-7	311.259222887842	350.749699404039	400.228842609945	459.603346777253	528.436768470008	604.661600531905	679.079576493278	727.95879259421
8.88888888888889E-7	309.856908775336	349.336256315195	398.806144248925	458.17641399753	527.023489750495	603.335388605708	678.102293048605	727.653184552992
9.12912912912913E-7	308.495934957569	347.964137480496	397.424682052074	456.790391580544	525.649893165346	602.04402824234	677.144633344016	727.350100432367
9.36936936936937E-7	307.174146746073	346.631191185923	396.082312588398	455.443162370281	524.313955917001	600.785850790932	676.205885143661	727.049506128761
9.60960960960961E-7	305.889553067525	345.335429034724	394.777054916612	454.132769083048	523.013805765782	599.559304443186	675.285374201805	726.751368214653
9.84984984984985E-7	304.640310306714	344.075009826664	393.50707456516	452.857398605442	521.747706449491	598.362943573	674.382461608157	726.45565392083
1.00900900900901E-6	303.424708095948	342.848225378543	392.270669439123	451.615368173952	520.514044826374	597.195419264799	673.496541361104	726.162331119218
1.03303303303303E-6	302.241156776115	341.653488012029	391.066257382402	450.405113171936	519.311319502639	596.055470874994	672.627038145769	725.871368306269
1.05705705705706E-6	301.088176298853	340.489319478943	389.892365167238	449.225176322022	518.138130743474	594.94191849421	671.773405296478	725.582734586879
1.08108108108108E-6	299.964386375517	339.354341130275	388.747618718891	448.074198086727	516.993171497568	593.853656197313	670.935122925591	725.296399658833
1.10510510510511E-6	298.868497708561	338.247265164982	387.630734412873	446.95090811874	515.875219390826	592.789645984457	670.111696202641	725.012333797725
1.12912912912913E-6	297.799304165657	337.166886819321	386.540511306519	445.854117626095	514.78312956636	591.748912329949	669.302653769525	724.730507842373
1.15315315315315E-6	296.755675777497	336.112077377953	385.475824187071	444.782712537193	513.715828265616	590.730537267218	668.507546279048	724.450893180678
1.17717717717718E-6	295.736552457384	335.081777905206	384.435617335388	443.735647367187	512.672307060454	589.733655947817	667.725945045464	724.173461735931
1.2012012012012E-6	294.740938355114	334.074993609241	383.418898918677	442.711939701104	511.651617658526	588.757452620643	666.957440796879	723.898185953543
1.22522522522523E-6	293.767896769824	333.090788763959	382.424735937605	441.710665220747	510.652867214913	587.801156984551	666.201642520415	723.62503878818
1.24924924924925E-6	292.816545556658	332.128282123697	381.452249663294	440.7309532123	509.675214091934	586.864040873491	665.458176391999	723.353993691299
1.27327327327327E-6	291.886052970848	331.186642774415	380.500611508288	439.77198249994	508.717864016692	585.945415238462	664.726684783417	723.085024599054
1.2972972972973E-6	290.975633900137	330.265086372451	379.569039282892	438.832977757874	507.780066592398	585.044627394933	664.006825340061	722.818105920576
1.32132132132132E-6	290.084546442811	329.362871728182	378.6567937945	437.913206159312	506.861112125098	584.161058508204	663.298270123393	722.553212526601
1.34534534534535E-6	289.212088793972	328.47929769733	377.76317575289	437.011974326104	505.960328732193	583.294121292435	662.600704812762	722.290319738438
1.36936936936937E-6	288.357596407327	327.613700347254	376.887522949036	436.128625547233	505.077079703244	582.443257901938	661.913827961715	722.029403317266
1.39339339339339E-6	287.520439403738	326.765450369535	376.02920767892	435.262537238219	504.2107610871	581.607937995746	661.237350304382	721.770439453744
1.41741741741742E-6	286.700020201242	325.933950713622	375.187634387261	434.413118616832	503.360799482448	580.787656958667	660.570994107963	721.513404757931
1.44144144144144E-6	285.895771344193	325.118634419238	374.362237508999	433.579808573364	502.526650011559	579.981934263877	659.914492567671	721.258276249494
1.46546546546547E-6	285.107153511796	324.318962627856	373.55247948896	432.762073716262	501.707794459281	579.190311963746	659.267589240848	721.005031348206
1.48948948948949E-6	284.333653688521	323.534422755775	372.757848962317	431.959406576054	500.90373956138	578.412353297035	658.630037517231	720.753647864714
1.51351351351351E-6	283.574783480868	322.764526813284	371.977859080455	431.17132395244	500.114015428069	577.64764140186	658.001600122659	720.504103991571
1.53753753753754E-6	282.830077566648	322.008809856125	371.212045968495	430.397365391064	499.33817409011	576.895778124923	657.382048653686	720.256378294531
1.56156156156156E-6	282.099092264463	321.266828556954	370.459967302253	429.637091777952	498.575788156228	576.156382918509	656.771163140852	720.01044970408
1.58558558558559E-6	281.381404212363	320.538159885796	369.72120099371	428.890084040861	497.826449571769	575.429091817583	656.168731638489	719.766297507212
1.60960960960961E-6	280.676609145848	319.822399889682	368.995343975198	428.155941947949	497.089768469571	574.713556490118	655.574549839182	719.523901339438
1.63363363363363E-6	279.984320766372	319.119162562648	368.282011073557	427.434282995114	496.365372104946	574.009443354452	654.988420711094	719.283241177012
1.65765765765766E-6	279.304169692419	318.428078798176	367.580833966375	426.724741374297	495.652903867504	573.316432758064	654.41015415658	719.044297329376
1.68168168168168E-6	278.635802486046	317.748795416984	366.891460213234	426.026967015741	494.952022363242	572.634218212726	653.839566690585	718.807050431809
1.70570570570571E-6	277.978880748443	317.080974263722	366.2135523556	425.340624697975	494.262400561004	571.962505681437	653.276481137469	718.571481438287
1.72972972972973E-6	277.333080278739	316.424291366832	365.546787079581	424.665393219826	493.583724997957	571.301012912998	652.720726345021	718.337571614526
1.75375375375375E-6	276.698090290808	315.778436156311	364.890854436367	424.00096462935	492.915695039262	570.64946882045	652.172136914489	718.105302531221
1.77777777777778E-6	276.073612683355	315.143110734677	364.245457115654	423.347043505065	492.258022187558	570.007612899957	651.630552945563	717.874656057466
1.8018018018018E-6	275.459361358971	314.518029196839	363.610309767777	422.703346285263	491.610429438292	569.375194687016	651.095819795346	717.645614354352
1.82582582582583E-6	274.855061588289	313.902916995004	362.985138370685	422.069600641609	490.972650677292	568.751973247146	650.567787850374	717.418159868727
1.84984984984985E-6	274.260449415686	313.29751034506	362.369679638262	421.445544893556	490.3444301173	568.137716698477	650.046312310874	717.192275327138
1.87387387387387E-6	273.675271103322	312.701555671262	361.76368046677	420.830927460433	489.725521770486	567.53220176386	649.53125298646	716.967943729917
1.8978978978979E-6	273.099282610592	312.114809086262	361.166897416527	420.225506348318	489.115688954213	566.935213350343	649.022474102554	716.745148345429
1.92192192192192E-6	272.532249106303	311.53703590384	360.579096226143	419.629048669104	488.514703827579	566.346544154026	648.519844116871	716.523872704475
1.94594594594595E-6	271.973944511153	310.968010181881	360.00005135691	419.041330189339	487.922346956452	565.765994288475	648.023235545331	716.30410059483
1.96996996996997E-6	271.424151068275	310.407514293388	359.429545565106	418.462134906674	487.338406904935	565.193370935044	647.532524796834	716.085816055931
1.99399399399399E-6	270.882658939802	309.85533852348	358.867369500207	417.891254651908	486.762679851345	564.62848801355	647.047592016365	715.869003373697
2.01801801801802E-6	270.34926582759	309.311280690515	358.313321327125	417.328488714791	486.194969226968	564.071165871923	646.568320935912	715.653647075486
2.04204204204204E-6	269.823776616376	308.775145789631	357.767206370789	416.773643491918	485.635085375989	563.52123099351	646.094598732759	715.439731925173
2.06606606606607E-6	269.306003037807	308.246745657111	357.228836781488	416.226532155148	485.08284523512	562.978515720852	645.626315894701	715.227242918361
2.09009009009009E-6	268.795763353885	307.72589865416	356.698031219535	415.686974339149	484.538072031577	562.442857994841	645.16336609179	715.016165277705
2.11411411411411E-6	268.292882058493	307.212429368729	356.174614557946	415.154795846742	484.000594998156	561.914101108223	644.70564605423	714.806484448362
2.13813813813814E-6	267.797189595789	306.706168334195	355.658417601894	414.629828370851	483.47024910426	561.392093472527	644.253055456077	714.598186093547
2.16216216216216E-6	267.308522094326	306.206951763741	355.149276823824	414.111909231953	482.946874801823	560.87668839754	643.805496804407	714.3912560902
2.18618618618619E-6	266.826721115865	305.714621299412	354.647034113194	413.600881129985	482.430317785137	560.367743882541	643.362875333653	714.185680524767
2.21021021021021E-6	266.351633417904	305.229023774878	354.151536539873	413.09659190978	481.9204287637	559.865122418527	642.925098904828	713.981445689075
2.23423423423423E-6	265.883110729045	304.750010991016	353.662636130325	412.598894339154	481.417063247225	559.368690800767	642.492077909352	713.778538076317
2.25825825825826E-6	265.421009536379	304.277439503492	353.180189655745	412.107645898826	480.920081342057	558.878319951027	642.063725177244	713.576944377125
2.28228228228228E-6	264.965190884107	303.811170421574	352.704058431403	411.622708583422	480.429347558259	558.393884748887	641.639955889446	713.376651475751
2.30630630630631E-6	264.515520182712	303.351069217478	352.234108126476	411.143948712883	479.944730626728	557.915263871579	641.220687494042	713.177646446326
2.33033033033033E-6	264.071867028014	302.89700554559	351.770208583737	410.671236753614	479.46610332569	557.442339641856	640.805839626183	712.979916549219
2.35435435435435E-6	263.634105029503	302.448853070958	351.312233648468	410.204447148782	478.993342316039	556.9749978834	640.39533403152	712.78344922748
2.37837837837838E-6	263.202111647386	302.006489306477	350.86006100607	409.743458157214	478.526327984949	556.513127783325	639.989094492946	712.588232103363
2.4024024024024E-6	262.775768037819	301.569795458268	350.413572027807	409.288151700364	478.064944297292	556.056621761372	639.587046760503	712.39425297494
2.42642642642643E-6	262.354958905843	301.138656278735	349.972651624233	408.838413216887	477.609078654384	555.605375345393	639.18911848427	712.201499812787
2.45045045045045E-6	261.939572365559	300.712959926869	349.53718810583	408.394131524347	477.158621759637	555.159287052783	638.795239150093	712.009960756753
2.47447447447447E-6	261.529499807122	300.292597835351	349.107073050434	407.955198687666	476.713467490714	554.718258277501	638.405340018004	711.819624112797
2.4984984984985E-6	261.124635770169	299.87746458409	348.682201177067	407.52150989391	476.273512777805	554.282193182392	638.019354063207	711.630478349911
2.52252252252252E-6	260.724877823286	299.467457779793	348.262470225797	407.092963333053	475.838657487693	553.850998596488	637.637215919497	711.442512097099
2.54654654654655E-6	260.330126449205	299.062477941257	347.847780843293	406.669460084378	475.408804313264	553.424583917035	637.258861824986	711.25571414044
2.57057057057057E-6	259.940284935376	298.662428390032	347.438036473741	406.250904008206	474.98385866817	553.002861015975	636.884229570042	711.070073420203
2.59459459459459E-6	259.555259269635	298.267215146174	347.033143254838	405.83720164264	474.563728586352	552.58574415065	636.513258447313	710.885579028046
2.61861861861862E-6	259.174958040679	297.876746828803	346.633009918571	405.428262105067	474.148324626161	552.173149878496	636.145889203754	710.702220204259
2.64264264264264E-6	258.799292343079	297.490934561192	346.237547696524	405.023996998138	473.737559778822	551.764996975515	635.782063994546	710.519986335085
2.66666666666667E-6	258.428175686604	297.109691880161	345.846670229466	404.624320320008	473.331349381016	551.36120635833	635.421726338835	710.338866950093
2.69069069069069E-6	258.061523909592	296.73293464952	345.460293480995	404.229148378573	472.929611031343	550.961701009635	635.064821077187	710.158851719612
2.71471471471471E-6	257.699255096188	296.360580977371	345.07833565501	403.83839970953	472.532264510485	550.566405906856	634.711294330698	709.979930452223
2.73873873873874E-6	257.341289497217	295.992551137041	344.700717116822	403.451994998027	472.139231704848	550.175247953874	634.361093461665	709.802093092302
2.76276276276276E-6	256.987549454515	295.628767491475	344.327360317708	403.069857003732	471.750436533525	549.788155915633	634.014167035763	709.625329717627
2.78678678678679E-6	256.637959328539	295.269154420895	343.958189722721	402.691910489137	471.365804878389	549.405060355514	633.670464785647	709.449630537028
2.81081081081081E-6	256.292445429072	294.913638253567	343.593131741607	402.318082150938	470.985264517179	549.025893575309	633.329937575921	709.27498588809
2.83483483483483E-6	255.950935948893	294.562147199513	343.232114662651	401.948300554321	470.608745059399	548.650589557682	632.992537369415	709.101386234913
2.85885885885886E-6	255.613360900233	294.214611287016	342.875068589316	401.582496070024	470.236177884914	548.279083910997	632.658217194702	708.928822165913
2.88288288288288E-6	255.27965205389	293.870962301784	342.521925379536	401.220600814022	469.867496085092	547.91131381638	632.326931114812	708.757284391673
2.90690690690691E-6	254.949742880879	293.531133728638	342.172618587512	400.862548589709	469.502634406378	547.547217976933	631.998634197087	708.586763742842
2.93093093093093E-6	254.623568496472	293.195060695596	341.827083407922	400.508274832459	469.141529196165	547.186736568968	631.673282484123	708.417251168074
2.95495495495496E-6	254.301065606531	292.862679920243	341.485256622389	400.157716556443	468.78411835087	546.829811195186	631.350832965752	708.248737732022
2.97897897897898E-6	253.982172456007	292.533929658267	341.147076548123	399.810812303596	468.430341266094	546.476384839702	631.031243552037	708.081214613357
3.003003003003E-6	253.666828779507	292.208749654065	340.812482988623	399.467502094626	468.080138788768	546.126401824825	630.714473047201	707.914673102848
3.02702702702703E-6	253.354975753839	291.887081093315	340.481417186344	399.127727381978	467.733453171197	545.779807769515	630.400481124495	707.749104601467
3.05105105105105E-6	253.046555952422	291.568866557421	340.153821777229	398.79143100465	467.39022802691	545.436549549448	630.089228301927	707.584500618546
3.07507507507508E-6	252.741513301487	291.254049979748	339.829640747026	398.458557144773	467.050408288226	545.096575258596	629.78067591884	707.42085276996
3.0990990990991E-6	252.439793037984	290.942576603552	339.508819389305	398.129051285889	466.713940165464	544.759834172267	629.474786113294	707.258152776361
3.12312312312312E-6	252.141341669113	290.634392941545	339.191304265089	397.802860172823	466.380771107716	544.426276711544	629.171521800223	707.096392461438
3.14714714714715E-6	251.846106933407	290.329446736995	338.877043164041	397.479931773103	466.050849765118	544.095854409042	628.87084665033	706.935563750217
3.17117117117117E-6	251.554037763287	290.027686926319	338.565985067113	397.160215239834	465.72412595254	543.76851987594	628.572725069699	706.775658667399
3.19519519519519E-6	251.265084249041	289.729063603077	338.258080110616	396.843660875976	465.400550614642	543.444226770224	628.277122180083	706.616669335726
3.21921921921922E-6	250.979197604146	289.433527983318	337.953279551625	396.530220099958	465.080075792233	543.122929766094	627.984003799859	706.458587974385
3.24324324324324E-6	250.696330131874	289.141032372212	337.651535734678	396.219845412562	464.762654589868	542.804584524476	627.693336425598	706.301406897438
3.26726726726727E-6	250.416435193144	288.851530131919	337.352802059693	395.912490365036	464.448241144637	542.4891476646	627.405087214255	706.145118512298
3.29129129129129E-6	250.139467175534	288.564975650628	337.057032951071	395.608109528364	464.136790596088	542.176576736593	627.119223965928	705.989715318216
3.31531531531532E-6	249.865381463435	288.28132431272	336.764183827912	395.306658463658	463.828259057242	541.866830195041	626.835715107185	705.835189904812
3.33933933933934E-6	249.594134409275	288.000532470018	336.474211075311	395.008093693615	463.522603586639	541.559867373488	626.554529674921	705.681534950635
3.36336336336336E-6	249.325683305773	287.722557414058	336.187072016683	394.712372674994	463.219782161396	541.255648459827	626.275637300736	705.528743221743
3.38738738738739E-6	249.059986359184	287.447357349348	335.902724887064	394.419453772071	462.919753651197	540.954134472543	625.99900819581	705.37680757032
3.41141141141141E-6	248.797002663486	287.174891367577	335.621128807369	394.129296231035	462.622477793217	540.655287237781	625.72461313625	705.225720933314
3.43543543543544E-6	248.536692175478	286.905119422721	335.342243759538	393.841860155275	462.327915167909	540.359069367193	625.452423448906	705.075476331108
3.45945945945946E-6	248.279015690738	286.638002307023	335.06603056256	393.557106481526	462.036027175633	540.065444236548	625.182410997622	704.92606686621
3.48348348348348E-6	248.023934820421	286.373501627799	334.792450849315	393.274996956849	461.746776014089	539.774375965059	624.914548169916	704.777485721975
3.50750750750751E-6	247.771411968845	286.111579785043	334.521467044221	392.995494116386	461.460124656522	539.485829395406	624.648807864074	704.629726161348
3.53153153153153E-6	247.521410311849	285.852199949799	334.253042341637	392.718561261887	461.176036830667	539.199770074428	624.385163476631	704.482781525629
3.55555555555556E-6	247.273893775885	285.595326043259	333.987140685001	392.444162440954	460.894476998402	538.91616423445	624.123588890243	704.33664523327
3.57957957957958E-6	247.028827017807	285.340922716572	333.723726746668	392.172262426989	460.615410336083	538.634978775231	623.864058461918	704.191310778689
3.6036036036036E-6	246.786175405342	285.088955331321	333.462765908424	391.902826699806	460.338802715535	538.356181246498	623.606547011605	704.046771731105
3.62762762762763E-6	246.545904998207	284.839389940657	333.204224242647	391.635821426889	460.06462068567	538.079739831048	623.351029811123	703.9030217334
3.65165165165165E-6	246.307982529853	284.592193271045	332.948068494084	391.371213445271	459.792831454704	537.805623328398	623.09748257342	703.760054501001
3.67567567567568E-6	246.072375389799	284.34733270462	332.694266062235	391.108970244	459.523402872963	537.533801138958	622.845881442145	703.617863820783
3.6996996996997E-6	245.839051606551	284.104776262107	332.4427849843	390.849059947178	459.256303416239	537.264243248708	622.596202981537	703.476443549991
3.72372372372372E-6	245.607979831067	283.8644925863	332.193593918689	390.591451297549	458.991502169685	536.996920214361	622.348424166593	703.335787615183
3.74774774774775E-6	245.379129320759	283.626450926071	331.946662129048	390.336113640612	458.728968812221	536.731803148995	622.102522373538	703.195890011199
3.77177177177177E-6	245.152469923997	283.390621120889	331.701959468809	390.083016909244	458.468673601444	536.468863708131	621.858475370557	703.056744800135
3.7957957957958E-6	244.92797206512	283.156973585828	331.459456366218	389.832131608807	458.210587359005	536.208074076245	621.616261308802	702.918346110351
3.81981981981982E-6	244.7056067299	282.925479297052	331.219123809847	389.583428802722	457.954681456451	535.949406953696	621.37585871365	702.780688135491
3.84384384384384E-6	244.485345451483	282.696109777756	330.98093333455	389.336880098505	457.700927801506	535.69283554406	621.137246476212	702.643765133518
3.86786786786787E-6	244.267160296749	282.468837084537	330.744857007861	389.092457634224	457.449298824781	535.438333541843	620.900403845077	702.507571425769
3.89189189189189E-6	244.051023853104	282.243633794195	330.510867416812	388.850134065384	457.199767466886	535.185875120572	620.665310418298	702.372101396035
3.91591591591592E-6	243.836909215682	282.020472990935	330.278937655157	388.609882552211	456.952307165944	534.935434921244	620.431946135589	702.237349489642
3.93993993993994E-6	243.624789974925	281.799328253965	330.049041310983	388.371676747325	456.706891845483	534.686988041121	620.200291270743	702.103310212564
3.96396396396396E-6	243.414640204556	281.580173645465	329.821152454706	388.135490783789	456.463495902691	534.440510022855	619.970326424266	701.969978130543
3.98798798798799E-6	243.2064344499	281.362983698925	329.595245627418	387.901299263515	456.222094197026	534.195976843944	619.742032516203	701.837347868227
4.01201201201201E-6	243.000147716572	281.147733407827	329.371295829593	387.669077246019	455.982662039167	533.953364906489	619.515390779163	701.705414108326
4.03603603603604E-6	242.795755459488	280.934398214674	329.149278510124	387.438800237516	455.745175180298	533.712651027255	619.29038275154	701.574171590779
4.06006006006006E-6	242.593233572207	280.722954000334	328.929169555692	387.210444180327	455.509609801694	533.473812428021	619.066990270905	701.443615111939
4.08408408408408E-6	242.392558376596	280.513377073702	328.710945280436	386.983985442613	455.275942504631	533.236826726211	618.845195467584	701.313739523771
4.10810810810811E-6	242.19370661278	280.305644161674	328.494582415943	386.759400808393	455.044150300575	533.00167192579	618.624980758407	701.184539733065
4.13213213213213E-6	241.996655429406	280.099732399395	328.280058101515	386.536667467869	454.814210601667	532.768326408423	618.406328840618	701.056010700661
4.15615615615616E-6	241.80138237417	279.895619320808	328.067349874725	386.315763008019	454.586101211475	532.536768924888	618.189222685951	700.928147440692
4.18018018018018E-6	241.607865384629	279.693282849464	327.856435662241	386.096665403465	454.359800316017	532.306978586723	617.973645534862	700.800945019835
4.2042042042042E-6	241.416082779273	279.492701289597	327.647293770922	385.879353007602	454.135286475031	532.07893485812	617.759580890902	700.674398556577
4.22822822822823E-6	241.226013248849	279.293853317458	327.439902879151	385.663804543984	453.912538613507	531.852617548035	617.547012515254	700.548503220497
4.25225225225225E-6	241.037635847937	279.09671797289	327.234242028435	385.449999097942	453.691536013443	531.628006802526	617.335924421393	700.423254231555
4.27627627627628E-6	240.850929986751	278.901274651141	327.030290615217	385.237916108452	453.47225830584	531.405083097292	617.126300869897	700.298646859396
4.3003003003003E-6	240.665875423187	278.707503094906	326.828028382941	385.02753536022	453.254685462922	531.183827230432	616.91812636338	700.174676422669
4.32432432432432E-6	240.482452255076	278.515383386591	326.62743541432	384.81883697599	453.038797790565	530.964220315385	616.711385641567	700.051338288351
4.34834834834835E-6	240.30064091266	278.324895940797	326.428492123828	384.611801409069	452.824575920938	530.746243774079	616.506063676482	699.928627871087
4.37237237237237E-6	240.120422151277	278.136021496995	326.231179250396	384.406409436051	452.61200080535	530.529879330248	616.302145667761	699.806540632543
4.3963963963964E-6	239.941777044239	277.948741112424	326.035477850305	384.202642149745	452.401053707284	530.315109002948	616.099617038085	699.685072080765
4.42042042042042E-6	239.76468697591	277.763036155161	325.841369290277	384.000480952294	452.191716195628	530.101915100228	615.898463428729	699.564217769549
4.44444444444444E-6	239.589133634969	277.578888297395	325.648835240753	383.799907548479	451.98397013808	529.89028021298	615.698670695211	699.44397329783
4.46846846846847E-6	239.415099007858	277.396279508871	325.457857669348	383.600903939203	451.777797694741	529.680187208952	615.500224903061	699.32433430907
4.49249249249249E-6	239.242565372398	277.215192050516	325.268418834485	383.403452415154	451.573181311866	529.471619226914	615.303112323688	699.205296490664
4.51651651651652E-6	239.071515291583	277.035608468235	325.080501279196	383.207535550632	451.370103715796	529.264559670979	615.107319430347	699.086855573352
4.54054054054054E-6	238.901931607537	276.857511586868	324.894087825092	383.013136197539	451.168547907032	529.058992205074	614.912832894208	698.969007330643
4.56456456456456E-6	238.733797435623	276.680884504308	324.709161566487	382.820237479532	450.968497154485	528.854900747551	614.719639580519	698.851747578246
4.58858858858859E-6	238.567096158722	276.505710585772	324.525705864679	382.628822786326	450.769934989857	528.652269465936	614.527726544857	698.735072173514
4.61261261261261E-6	238.401811421643	276.331973458229	324.343704342375	382.438875768146	450.572845202185	528.451082771821	614.337081029478	698.618977014898
4.63663663663664E-6	238.23792712569	276.15965700496	324.163140878274	382.250380330321	450.37721183251	528.251325315875	614.147690459749	698.503458041398
4.66066066066066E-6	238.07542742337	275.988745360268	323.983999601771	382.063320628025	450.1830191687	528.052981982992	613.959542440661	698.388511232043
4.68468468468468E-6	237.914296713227	275.81922290432	323.806264887815	381.877681061141	449.990251740389	527.856037887552	613.77262475343	698.27413260536
4.70870870870871E-6	237.754519634821	275.651074258127	323.629921351886	381.693446269268	449.798894314059	527.660478368809	613.586925352183	698.160318218868
4.73273273273273E-6	237.596081063824	275.484284278639	323.454953845105	381.510601126848	449.608931888237	527.466288986393	613.402432360705	698.047064168566
4.75675675675676E-6	237.438966107243	275.318838053978	323.281347449467	381.329130738416	449.420349688815	527.273455515919	613.21913406928	697.934366588438
4.78078078078078E-6	237.28316009877	275.154720898782	323.109087473196	381.149020433975	449.233133164495	527.08196394471	613.037018931595	697.822221649967
4.8048048048048E-6	237.128648594238	274.991918349669	322.938159446212	380.97025576448	449.047267982335	526.891800467622	612.85607556172	697.710625561648
4.82882882882883E-6	236.975417367199	274.830416160815	322.768549115714	380.79282249744	448.862740023415	526.702951482977	612.676292731153	697.599574568519
4.85285285285285E-6	236.823452404605	274.670200299638	322.600242441872	380.616706612626	448.679535378609	526.515403588587	612.497659365937	697.489064951692
4.87687687687688E-6	236.672739902601	274.511256942595	322.433225593624	380.441894297884	448.497640344457	526.329143577879	612.320164543844	697.379093027897
4.9009009009009E-6	236.523266262417	274.353572471072	322.267484944581	380.268371945054	448.317041419139	526.144158436117	612.143797491614	697.269655149026
4.92492492492492E-6	236.375018086364	274.197133467386	322.103007069024	380.096126145989	448.137725298552	525.96043533671	611.968547582268	697.160747701696
4.94894894894895E-6	236.227982173927	274.041926710876	321.939778738005	379.925143688662	447.959678872477	525.777961637608	611.794404332475	697.052367106803
4.97297297297297E-6	236.082145517945	273.887939174093	321.77778691554	379.75541155338	447.782889220838	525.596724877785	611.621357399975	696.944509819098
4.996996996997E-6	235.937495300899	273.735158019079	321.617018754896	379.586916909083	447.607343610055	525.416712773811	611.449396581071	696.837172326763
5.02102102102102E-6	235.794018891272	273.583570593737	321.457461594959	379.419647109726	447.43302948948	525.237913216496	611.278511808163	696.730351150988
5.04504504504505E-6	235.651703840004	273.433164428287	321.299102956701	379.253589690758	447.259934487921	525.060314267616	611.108693147342	696.62404284557
5.06906906906907E-6	235.510537877034	273.283927231805	321.141930539721	379.088732365678	447.088046410247	524.88390415672	610.939930796043	696.518243996498
5.09309309309309E-6	235.370508907916	273.135846888847	320.985932218871	378.925063022673	446.917353234071	524.708671278004	610.772215080741	696.412951221564
5.11711711711712E-6	235.231605010522	272.988911456149	320.831096040964	378.762569721336	446.747843106511	524.534604187264	610.605536454698	696.308161169967
5.14114114114114E-6	235.093814431817	272.843109159406	320.677410221551	378.601240689462	446.579504341035	524.361691598914	610.439885495766	696.203870521927
5.16516516516517E-6	234.957125584709	272.698428390126	320.524863141786	378.441064319913	446.412325414363	524.189922383076	610.275252904228	696.100075988306
5.18918918918919E-6	234.821527044978	272.554857702555	320.373443345352	378.282029167565	446.246294963456	524.019285562735	610.111629500693	695.996774310235
5.21321321321321E-6	234.68700754827	272.412385810677	320.223139535459	378.124123946316	446.081401782567	523.849770310959	609.949006224032	695.893962258743
5.23723723723724E-6	234.553555987162	272.271001585278	320.073940571924	377.967337526169	445.917634820359	523.681365948182	609.787374129361	695.791636634397
5.26126126126126E-6	234.421161408293	272.130694051082	319.925835468297	377.811658930378	445.754983177092	523.514061939545	609.626724386061	695.689794266941
5.28528528528528E-6	234.289813009564	271.99145238395	319.77881338907	377.657077332663	445.593436101871	523.347847892308	609.467048275851	695.588432014948
5.30930930930931E-6	234.159500137397	271.853265908138	319.632863646943	377.503582054482	445.43298298996	523.1827135533	609.308337190888	695.487546765473
5.33333333333333E-6	234.030212284056	271.716124093628	319.487975700147	377.351162562371	445.273613380148	523.018648806449	609.150582631917	695.387135433707
5.35735735735736E-6	233.901939085035	271.580016553507	319.344139149836	377.19980846534	445.115316952188	522.855643670346	608.993776206454	695.287194962646
5.38138138138138E-6	233.774670316495	271.444933041412	319.201343737528	377.049509512326	444.958083524278	522.693688295874	608.837909627014	695.187722322758
5.40540540540541E-6	233.648395892761	271.31086344903	319.059579342613	376.900255589708	444.801903050606	522.532772963892	608.682974709364	695.088714511655
5.42942942942943E-6	233.523105863883	271.177797803651	318.918835979909	376.752036718869	444.646765618952	522.372888082955	608.528963370824	694.990168553773
5.45345345345345E-6	233.398790413236	271.045726265779	318.779103797271	376.604843053823	444.492661448333	522.214024187101	608.375867628594	694.892081500055
5.47747747747748E-6	233.275439855183	270.914639126794	318.640373073259	376.45866487888	444.339580886709	522.056171933672	608.223679598123	694.794450427639
5.5015015015015E-6	233.153044632788	270.784526806662	318.502634214854	376.313492606375	444.187514408736	521.899322101193	608.072391491503	694.697272439549
5.52552552552553E-6	233.031595315575	270.655379851702	318.365877755219	376.169316774439	444.036452613562	521.743465587287	607.921995615905	694.600544664394
5.54954954954955E-6	232.911082597338	270.527188932393	318.230094351516	376.026128044819	443.886386222682	521.58859340664	607.772484372035	694.504264256069
5.57357357357357E-6	232.791497294002	270.399944841232	318.095274782766	375.88391720075	443.73730607783	521.43469668901	607.623850252633	694.408428393459
5.5975975975976E-6	232.672830341517	270.273638490642	317.961409947758	375.742675144862	443.589203138916	521.281766677273	607.476085840993	694.313034280151
5.62162162162162E-6	232.555072793818	270.148260910919	317.828490862994	375.602392897148	443.442068482015	521.129794725519	607.329183809521	694.218079144147
5.64564564564565E-6	232.438215820807	270.023803248225	317.696508660692	375.463061592959	443.295893297394	520.978772297176	607.18313691831	694.123560237582
5.66966966966967E-6	232.32225070639	269.900256762623	317.56545458682	375.324672481049	443.150668887574	520.828690963185	607.037938013758	694.029474836448
5.69369369369369E-6	232.207168846557	269.777612826156	317.435319999174	375.187216921666	443.006386665446	520.679542400208	606.893580027197	693.93582024032
