time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -1 V	Vb = -1.15 V	Vb = -1.3 V	Vb = -1.45 V	Vb = -1.6 V	Vb = -1.75 V
3E-6	249.989763234418	249.994678556757	250.457718288668	267.807063519328	488.949451391192	820.629002230832
3.024E-6	249.989763330775	249.994717975394	250.461459326499	267.945639470102	490.080790174781	821.348813067126
3.048E-6	249.989763427133	249.994757394027	250.465200321513	268.084153885815	491.204746785637	822.061404350975
3.072E-6	249.989763523491	249.994796812655	250.46894127371	268.222606798331	492.321395154807	822.766906107184
3.096E-6	249.989763619849	249.994836231278	250.472682183091	268.360998239504	493.43080828121	823.465445022447
3.12E-6	249.989763716207	249.994875649897	250.476423049656	268.49932824118	494.533058244885	824.15714455589
3.144E-6	249.989763812565	249.99491506851	250.480163873406	268.637596835192	495.628216220056	824.84212504515
3.168E-6	249.989763908923	249.994954487119	250.483904654341	268.775804053364	496.716352488004	825.520503808205
3.192E-6	249.98976400528	249.994993905723	250.487645392463	268.913949927509	497.797536449761	826.192395241151
3.216E-6	249.989764101638	249.995033324323	250.491386087771	269.05203448943	498.871836638611	826.857910912118
3.24E-6	249.989764197996	249.995072742918	250.495126740266	269.190057770918	499.939320732419	827.517159651506
3.264E-6	249.989764294354	249.995112161508	250.498867349948	269.328019803755	501.000055565777	828.170247638705
3.288E-6	249.989764390712	249.995151580093	250.502607916819	269.465920619713	502.054107141972	828.817278485463
3.312E-6	249.98976448707	249.995190998673	250.506348440879	269.603760250551	503.101540644784	829.458353316063
3.336E-6	249.989764583428	249.995230417249	250.510088922128	269.74153872802	504.142420450106	830.093570844431
3.36E-6	249.989764679785	249.99526983582	250.513829360566	269.879256083859	505.176810137394	830.723027448341
3.384E-6	249.989764776143	249.995309254386	250.517569756196	270.016912349796	506.204772500956	831.346817240822
3.408E-6	249.989764872501	249.995348672948	250.521310109016	270.15450755755	507.226369561066	831.965032138906
3.432E-6	249.989764968859	249.995388091505	250.525050419027	270.292041738829	508.241662574917	832.577761929827
3.456E-6	249.989765065217	249.995427510057	250.528790686231	270.429514925329	509.250712047416	833.185094334779
3.48E-6	249.989765161575	249.995466928604	250.532530910627	270.566927148737	510.253577741811	833.787115070353
3.504E-6	249.989765257933	249.995506347146	250.536271092216	270.704278440728	511.250318690169	834.383907907735
3.528E-6	249.989765354291	249.995545765684	250.540011230999	270.841568832967	512.240993203693	834.975554729771
3.552E-6	249.989765450648	249.995585184217	250.543751326977	270.978798357108	513.225658882886	835.562135585991
3.576E-6	249.989765547006	249.995624602745	250.547491380149	271.115967044796	514.204372627568	836.14372874567
3.6E-6	249.989765643364	249.995664021269	250.551231390516	271.253074927664	515.177190646733	836.720410749013
3.624E-6	249.989765739722	249.995703439788	250.55497135808	271.390122037332	516.144168468275	837.292256456551
3.648E-6	249.98976583608	249.995742858302	250.558711282839	271.527108405414	517.105360948553	837.859339096799
3.672E-6	249.989765932438	249.995782276811	250.562451164796	271.664034063509	518.060822281821	838.421730312271
3.696E-6	249.989766028796	249.995821695315	250.566191003951	271.800899043208	519.010606009515	838.97950020391
3.72E-6	249.989766125153	249.995861113815	250.569930800303	271.937703376091	519.954765029401	839.53271737399
3.744E-6	249.989766221511	249.99590053231	250.573670553854	272.074447093725	520.893351604586	840.081448967569
3.768E-6	249.989766317869	249.995939950801	250.577410264605	272.211130227668	521.82641737239	840.625760712528
3.792E-6	249.989766414227	249.995979369286	250.581149932555	272.347752809468	522.754013353092	841.165716958278
3.816E-6	249.989766510585	249.996018787767	250.584889557706	272.48431487066	523.676189958538	841.701380713163
3.84E-6	249.989766606943	249.996058206243	250.588629140057	272.620816442771	524.59299700062	842.232813680633
3.864E-6	249.989766703301	249.996097624714	250.59236867961	272.757257557313	525.504483699633	842.760076294218
3.888E-6	249.989766799659	249.996137043181	250.596108176365	272.893638245792	526.410698692497	843.283227751352
3.912E-6	249.989766896016	249.996176461643	250.599847630322	273.0299585397	527.311690040865	843.802326046106
3.936E-6	249.989766992374	249.9962158801	250.603587041482	273.166218470518	528.2075052391	844.317428000853
3.96E-6	249.989767088732	249.996255298552	250.607326409846	273.302418069719	529.098191222139	844.828589296915
3.984E-6	249.98976718509	249.996294716999	250.611065735415	273.438557368762	529.983794373233	845.335864504232
4.008E-6	249.989767281448	249.996334135442	250.614805018188	273.574636399096	530.864360531571	845.839307110085
4.032E-6	249.989767377806	249.99637355388	250.618544258166	273.71065519216	531.739934999795	846.338969546912
4.056E-6	249.989767474164	249.996412972314	250.62228345535	273.846613779382	532.610562551392	846.834903219253
4.08E-6	249.989767570521	249.996452390742	250.62602260974	273.982512192178	533.476287437982	847.327158529844
4.104E-6	249.989767666879	249.996491809166	250.629761721338	274.118350461953	534.337153396493	847.815784904908
4.128E-6	249.989767763237	249.996531227585	250.633500790143	274.254128620103	535.193203656227	848.300830818666
4.152E-6	249.989767859595	249.996570645999	250.637239816156	274.389846698011	536.044480945823	848.78234381709
4.176E-6	249.989767955953	249.996610064409	250.640978799377	274.525504727049	536.89102750011	849.26037054093
4.2E-6	249.989768052311	249.996649482814	250.644717739808	274.66110273858	537.73288506686	849.734956748048
4.224E-6	249.989768148669	249.996688901214	250.648456637449	274.796640763954	538.570094913441	850.206147335075
4.248E-6	249.989768245026	249.996728319609	250.652195492299	274.932118834511	539.402697833363	850.673986358414
4.272E-6	249.989768341384	249.996767738	250.655934304361	275.06753698158	540.230734152732	851.138517054619
4.296E-6	249.989768437742	249.996807156385	250.659673073634	275.202895236478	541.054243736604	851.599781860172
4.32E-6	249.9897685341	249.996846574767	250.663411800119	275.338193630511	541.873265995243	852.057822430671
4.344E-6	249.989768630458	249.996885993143	250.667150483816	275.473432194977	542.687839890286	852.512679659455
4.368E-6	249.989768726816	249.996925411514	250.670889124726	275.608610961158	543.498003940816	852.964393695689
4.392E-6	249.989768823174	249.996964829881	250.67462772285	275.74372996033	544.303796229338	853.413003961921
4.416E-6	249.989768919532	249.997004248243	250.678366278188	275.878789223752	545.105254407677	853.85854917113
4.44E-6	249.989769015889	249.997043666601	250.682104790741	276.013788782678	545.902415702771	854.301067343288
4.464E-6	249.989769112247	249.997083084953	250.685843260508	276.148728668348	546.695316922394	854.740595821446
4.488E-6	249.989769208605	249.997122503301	250.689581687492	276.283608911989	547.48399446078	855.177171287362
4.512E-6	249.989769304963	249.997161921644	250.693320071692	276.418429544821	548.26848430417	855.610829776692
4.536E-6	249.989769401321	249.997201339983	250.697058413109	276.55319059805	549.048822036276	856.041606693747
4.56E-6	249.989769497679	249.997240758316	250.700796711743	276.687892102871	549.825042843654	856.469536825841
4.584E-6	249.989769594037	249.997280176645	250.704534967595	276.822534090469	550.597181521011	856.894654357239
4.608E-6	249.989769690394	249.997319594969	250.708273180666	276.957116592017	551.365272476422	857.316992882718
4.632E-6	249.989769786752	249.997359013288	250.712011350956	277.091639638678	552.129349736472	857.736585420756
4.656E-6	249.98976988311	249.997398431603	250.715749478465	277.226103261602	552.889446951321	858.153464426356
4.68E-6	249.989769979468	249.997437849913	250.719487563195	277.360507491929	553.645597399696	858.567661803525
4.704E-6	249.989770075826	249.997477268218	250.723225605145	277.494852360787	554.397833993806	858.979208917411
4.728E-6	249.989770172184	249.997516686518	250.726963604317	277.629137899294	555.146189284183	859.388136606113
4.752E-6	249.989770268542	249.997556104814	250.730701560711	277.763364138555	555.890695464453	859.794475192175
4.776E-6	249.9897703649	249.997595523105	250.734439474327	277.897531109666	556.631384376037	860.198254493771
4.8E-6	249.989770461257	249.997634941391	250.738177345165	278.03163884371	557.368287512778	860.599503835594
4.824E-6	249.989770557615	249.997674359672	250.741915173228	278.165687371759	558.101436025505	860.998252059457
4.848E-6	249.989770653973	249.997713777949	250.745652958514	278.299676724874	558.830860726524	861.394527534614
4.872E-6	249.989770750331	249.997753196221	250.749390701025	278.433606934104	559.556592094046	861.78835816781
4.896E-6	249.989770846689	249.997792614488	250.753128400761	278.567478030489	560.278660276547	862.17977141307
4.92E-6	249.989770943047	249.99783203275	250.756866057723	278.701290045055	560.997095097068	862.568794281236
4.944E-6	249.989771039405	249.997871451008	250.760603671911	278.835043008818	561.711926057445	862.955453349254
4.968E-6	249.989771135762	249.997910869261	250.764341243326	278.968736952783	562.423182342483	863.339774769222
4.992E-6	249.98977123212	249.997950287509	250.768078771969	279.102371907941	563.130892824064	863.721784277212
5.016E-6	249.989771328478	249.997989705752	250.771816257839	279.235947905276	563.835086065196	864.101507201863
5.04E-6	249.989771424836	249.998029123991	250.775553700937	279.369464975758	564.535790324005	864.478968472757
5.064E-6	249.989771521194	249.998068542225	250.779291101265	279.502923150345	565.233033557663	864.854192628583
5.088E-6	249.989771617552	249.998107960454	250.783028458822	279.636322459985	565.926843426264	865.2272038251
5.112E-6	249.98977171391	249.998147378678	250.78676577361	279.769662935614	566.617247296638	865.598025842896
5.136E-6	249.989771810267	249.998186796898	250.790503045628	279.902944608158	567.304272246118	865.96668209496
5.16E-6	249.989771906625	249.998226215113	250.794240274877	280.03616750853	567.987945066237	866.333195634059
5.184E-6	249.989772002983	249.998265633323	250.797977461358	280.169331667631	568.668292266389	866.697589159941
5.208E-6	249.989772099341	249.998305051529	250.801714605071	280.302437116352	569.345340077421	867.059885026356
5.232E-6	249.989772195699	249.998344469729	250.805451706017	280.435483885573	570.019114455182	867.420105247907
5.256E-6	249.989772292057	249.998383887925	250.809188764197	280.568472006161	570.68964108402	867.778271506741
5.28E-6	249.989772388415	249.998423306116	250.812925779611	280.701401508972	571.35694538022	868.134405159064
5.304E-6	249.989772484773	249.998462724303	250.816662752259	280.834272424851	572.021052495404	868.488527241513
5.328E-6	249.98977258113	249.998502142484	250.820399682142	280.967084784632	572.681987319875	868.840658477368
5.352E-6	249.989772677488	249.998541560661	250.824136569261	281.099838619136	573.33977448591	869.190819282621
5.376E-6	249.989772773846	249.998580978834	250.827873413616	281.232533959173	573.994438371011	869.539029771893
5.4E-6	249.989772870204	249.998620397001	250.831610215208	281.365170835543	574.64600310111	869.885309764217
5.424E-6	249.989772966562	249.998659815164	250.835346974037	281.497749279033	575.294492553721	870.229678788686
5.448E-6	249.98977306292	249.998699233322	250.839083690104	281.630269320418	575.939930361051	870.572156089962
5.472E-6	249.989773159278	249.998738651475	250.842820363409	281.762730990463	576.582339913067	870.912760633666
5.496E-6	249.989773255635	249.998778069623	250.846556993953	281.89513431992	577.221744360518	871.251511111633
5.52E-6	249.989773351993	249.998817487767	250.850293581737	282.027479339531	577.858166617914	871.58842594705
5.544E-6	249.989773448351	249.998856905906	250.854030126761	282.159766080025	578.491629366461	871.923523299479
5.568E-6	249.989773544709	249.99889632404	250.857766629025	282.29199457212	579.122155056953	872.256821069758
5.592E-6	249.989773641067	249.998935742169	250.861503088531	282.424164846522	579.74976591263	872.588336904794
5.616E-6	249.989773737425	249.998975160294	250.865239505278	282.556276933927	580.374483931984	872.918088202248
5.64E-6	249.989773833783	249.999014578414	250.868975879267	282.688330865018	580.996330891538	873.24609211511
5.664E-6	249.989773930141	249.999053996529	250.872712210499	282.820326670467	581.615328348571	873.572365556177
5.688E-6	249.989774026498	249.99909341464	250.876448498975	282.952264380932	582.231497643818	873.89692520242
5.712E-6	249.989774122856	249.999132832745	250.880184744694	283.084144027064	582.844859904123	874.21978749927
5.736E-6	249.989774219214	249.999172250846	250.883920947658	283.215965639498	583.455436045058	874.540968664788
5.76E-6	249.989774315572	249.999211668943	250.887657107867	283.34772924886	584.063246773504	874.86048469376
5.784E-6	249.98977441193	249.999251087034	250.891393225322	283.479434885763	584.668312590196	875.178351361695
5.808E-6	249.989774508288	249.999290505121	250.895129300023	283.611082580809	585.270653792232	875.49458422873
5.832E-6	249.989774604646	249.999329923203	250.89886533197	283.742672364588	585.870290475546	875.80919864346
5.856E-6	249.989774701003	249.99936934128	250.902601321164	283.874204267679	586.467242537348	876.122209746675
5.88E-6	249.989774797361	249.999408759352	250.906337267607	284.005678320649	587.06152967853	876.433632475021
5.904E-6	249.989774893719	249.99944817742	250.910073171297	284.137094554052	587.653171406033	876.743481564583
5.928E-6	249.989774990077	249.999487595483	250.913809032237	284.268452998432	588.242187035191	877.051771554383
5.952E-6	249.989775086435	249.999527013541	250.917544850426	284.399753684321	588.828595692029	877.358516789815
5.976E-6	249.989775182793	249.999566431595	250.921280625864	284.530996642238	589.412416315545	877.663731425995
6E-6	249.989775279151	249.999605849643	250.925016358554	284.662181902692	589.993667659944	877.967429431046
6.024E-6	249.989775375508	249.999645267687	250.928752048494	284.793309496179	590.572368296851	878.269624589314
6.048E-6	249.989775471866	249.999684685727	250.932487695686	284.924379453185	591.148536617495	878.570330504511
6.072E-6	249.989775568224	249.999724103761	250.936223300131	285.055391804181	591.722190834851	878.869560602799
