time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = 0.65 V	Vb = 0.7 V	Vb = 0.75 V	Vb = 0.8 V	Vb = 0.85 V	Vb = 0.9 V	Vb = 0.95 V	Vb = 1 V
4.944E-6	708.71159708063	631.035750926016	539.795766349928	460.235232984293	393.307067954159	336.330675328292	287.041308945589	243.795794315179
4.968E-6	708.590061686438	630.800482512862	539.551217947111	460.008667965184	393.098273010965	336.136485047961	286.859009890127	243.623325534039
4.992E-6	708.468771395208	630.566221962453	539.307886206582	459.783253826099	392.89053884418	335.943278553952	286.677631697854	243.451725748896
5.016E-6	708.347725256466	630.332960961593	539.065759438902	459.558979246419	392.68385499525	335.751046157574	286.497165313468	243.280986426303
5.04E-6	708.226922325176	630.100691298275	538.824826120486	459.33583307013	392.478211158173	335.559778311388	286.317601813555	243.111099156988
5.064E-6	708.106361661708	629.869404860049	538.585074890501	459.113804302668	392.273597176557	335.369465606493	286.138932404057	242.94205565346
5.088E-6	707.986042331789	629.639093632435	538.346494547834	458.892882107832	392.070003040754	335.180098769863	285.961148417785	242.77384774768
5.112E-6	707.865963406471	629.40974969736	538.109074048123	458.673055804771	391.867418885058	334.991668661762	285.784241312008	242.606467388785
5.136E-6	707.746123962081	629.181365231625	537.872802500869	458.454314865046	391.665834984969	334.804166273204	285.608202666085	242.439906640863
5.16E-6	707.626523080192	628.95393250541	537.637669166601	458.236648909759	391.465241754527	334.617582723488	285.433024179162	242.274157680786
5.184E-6	707.507159847576	628.727443880798	537.403663454117	458.020047706744	391.265629743705	334.43190925778	285.258697667919	242.109212796091
5.208E-6	707.388033356166	628.501891810337	537.170774917777	457.804501167832	391.066989635856	334.247137244757	285.085215064368	241.945064382907
5.232E-6	707.269142703024	628.277268835624	536.938993254867	457.589999346174	390.869312245236	334.063258174306	284.912568413707	241.781704943939
5.256E-6	707.150486990292	628.053567585919	536.708308303017	457.376532433626	390.672588514564	333.880263655271	284.740749872222	241.619127086486
5.28E-6	707.032065325164	627.830780776787	536.478710037674	457.164090758195	390.476809512657	333.69814541326	284.569751705231	241.457323520517
5.304E-6	706.913876819843	627.608901208759	536.250188569641	456.952664781545	390.281966432106	333.516895288493	284.399566285087	241.296287056783
5.328E-6	706.795920591505	627.387921766032	536.022734142659	456.742245096554	390.088050587011	333.336505233708	284.230186089215	241.136010604978
5.352E-6	706.678195762264	627.167835415179	535.796337131052	456.532822424935	389.895053410767	333.156967312107	284.061603698201	240.976487171933
5.376E-6	706.560701459133	626.948635203894	535.570988037419	456.324387614902	389.702966453898	332.978273695354	283.893811793921	240.81770985986
5.4E-6	706.443436813989	626.730314259755	535.346677490375	456.116931638895	389.511781381942	332.800416661616	283.726803157714	240.659671864633
5.424E-6	706.326400963536	626.512865789015	535.123396242347	455.910445591349	389.32148997338	332.623388593647	283.560570668591	240.502366474102
5.448E-6	706.209593049273	626.296283075413	534.901135167414	455.704920686521	389.132084117619	332.447181976916	283.395107301494	240.345787066451
5.472E-6	706.093012217454	626.080559479003	534.679885259192	455.50034825636	388.943555813009	332.271789397776	283.23040612558	240.189927108592
5.496E-6	705.976657619058	625.865688435017	534.459637628771	455.296719748422	388.755897164912	332.097203541676	283.066460302558	240.03478015459
5.52E-6	705.86052840975	625.651663452735	534.240383502688	455.094026723834	388.569100383812	331.923417191405	282.903263085049	239.880339844126
5.544E-6	705.744623749851	625.438478114386	534.022114220949	454.892260855307	388.383157783462	331.750423225385	282.74080781499	239.726599900995
5.568E-6	705.6289428043	625.226126074067	533.804821235094	454.691413925179	388.198061779078	331.578214615994	282.579087922072	239.573554131631
5.592E-6	705.513484742623	625.014601056675	533.588496106297	454.491477823515	388.013804885568	331.406784427927	282.418096922208	239.421196423674
5.616E-6	705.3982487389	624.80389685687	533.373130503512	454.292444546239	387.8303797158	331.236125816592	282.257828416038	239.269520744553
5.64E-6	705.28323397173	624.59400733805	533.158716201653	454.09430619331	387.647778978906	331.066232026544	282.098276087468	239.118521140119
5.664E-6	705.168439624201	624.384926431344	532.945245079817	453.897054966934	387.465995478631	330.897096389948	281.939433702232	238.968191733286
5.688E-6	705.053864883853	624.176648134626	532.732709119541	453.700683169816	387.285022111701	330.728712325077	281.781295106494	238.81852672272
5.712E-6	704.939508942653	623.969166511549	532.521100403096	453.505183203453	387.104851866243	330.561073334845	281.623854225474	238.669520381545
5.736E-6	704.825370996957	623.762475690588	532.310411111815	453.310547566452	386.925477820227	330.394173005361	281.467105062105	238.521167056075
5.76E-6	704.71145024748	623.556569864109	532.100633524458	453.116768852898	386.746893139944	330.22800500453	281.311041695721	238.373461164584
5.784E-6	704.597745899267	623.351443287451	531.891760015607	452.92383975074	386.569091078519	330.062563080666	281.155658280764	238.226397196087
5.808E-6	704.484257161658	623.147090278024	531.683783054096	452.731753040228	386.392064974452	329.897841061146	281.000949045533	238.07996970916
5.832E-6	704.370983248263	622.943505214424	531.476695201477	452.54050159237	386.215808250189	329.733832851085	280.846908290938	237.934173330776
5.856E-6	704.257923376925	622.740682535564	531.270489110504	452.35007836742	386.040314410723	329.570532432047	280.693530389303	237.789002755166
5.88E-6	704.145076769696	622.538616739815	531.065157523667	452.160476413412	385.86557704223	329.407933860771	280.540809783177	237.64445274271
5.904E-6	704.032442652802	622.337302384176	530.860693271736	451.971688864705	385.691589810719	329.246031267931	280.388740984173	237.500518118841
5.928E-6	703.920020256617	622.136734083438	530.657089272345	451.78370894057	385.518346460728	329.084818856925	280.23731857184	237.35719377298
5.952E-6	703.80780881563	621.936906509384	530.454338528606	451.596529943804	385.345840814029	328.924290902675	280.086537192542	237.214474657486
5.976E-6	703.695807568422	621.737814389984	530.252434127743	451.410145259367	385.174066768375	328.764441750467	279.936391558377	237.072355786635
6E-6	703.584015757629	621.539452508619	530.051369239756	451.224548353053	385.003018296257	328.605265814804	279.786876446103	236.930832235612
6.024E-6	703.472432629922	621.341815703312	529.851137116114	451.039732770185	384.8326894437	328.446757578287	279.637986696096	236.789899139525
6.048E-6	703.36105743597	621.144898865965	529.651731088471	450.855692134334	384.663074329074	328.288911590516	279.489717211322	236.649551692445
6.072E-6	703.249889430419	620.948696941627	529.45314456741	450.672420146066	384.494167141934	328.131722467015	279.342062956337	236.509785146458
6.096E-6	703.13892787186	620.753204927755	529.255371041202	450.489910581714	384.325962141879	327.975184888178	279.195018956299	236.370594810738
6.12E-6	703.028172022805	620.558417873502	529.058404074605	450.308157292174	384.158453657438	327.819293598235	279.048580296004	236.231976050639
6.144E-6	702.917621149655	620.364330879009	528.862237307671	450.127154201726	383.991636084974	327.664043404236	278.902742118941	236.093924286805
6.168E-6	702.807274522676	620.170939094712	528.666864454587	449.946895306872	383.825503887611	327.509429175065	278.757499626364	235.956434994299
6.192E-6	702.697131415971	619.978237720663	528.47227930253	449.767374675207	383.660051594185	327.355445840458	278.612848076384	235.819503701743
6.216E-6	702.587191107455	619.786222005856	528.278475710548	449.588586444303	383.495273798211	327.202088390056	278.468782783078	235.683125990485
6.24E-6	702.477452878825	619.594887247569	528.085447608466	449.410524820618	383.331165156871	327.049351872464	278.325299115612	235.547297493771
6.264E-6	702.367916015539	619.404228790716	527.893188995802	449.233184078431	383.167720390026	326.897231394334	278.182392497391	235.412013895941
6.288E-6	702.258579806785	619.214242027214	527.701693940715	449.056558558784	383.004934279242	326.745722119468	278.040058405211	235.277270931639
6.312E-6	702.149443545457	619.024922395349	527.510956578965	448.880642668463	382.842801666836	326.594819267931	277.89829236844	235.143064385033
6.336E-6	702.040506528131	618.836265379165	527.320971112898	448.705430878981	382.681317454942	326.444518115189	277.757089968207	235.009390089059
6.36E-6	701.931768055038	618.648266507856	527.131731810445	448.530917725593	382.520476604593	326.294813991257	277.616446836611	234.876243924673
6.384E-6	701.82322743004	618.460921355172	526.943233004143	448.357097806322	382.360274134822	326.145702279867	277.476358655941	234.743621820115
6.408E-6	701.714883960603	618.274225538828	526.755469090171	448.183965781005	382.200705121778	325.997178417652	277.336821157917	234.611519750196
6.432E-6	701.606736957775	618.088174719934	526.56843452741	448.011516370363	382.041764697862	325.849237893341	277.197830122935	234.479933735591
6.456E-6	701.498785736159	617.902764602421	526.382123836513	447.839744355078	381.883448050875	325.701876246976	277.059381379339	234.348859842145
6.48E-6	701.391029613892	617.717990932486	526.196531598996	447.668644574897	381.725750423186	325.555089069137	276.921470802696	234.218294180199
6.504E-6	701.283467912618	617.533849498044	526.011652456345	447.498211927746	381.568667110914	325.408872000186	276.784094315089	234.088232903921
6.528E-6	701.176099957464	617.350336128186	525.827481109139	447.328441368864	381.412193463123	325.263220729525	276.647247884427	233.958672210653
6.552E-6	701.068925077018	617.167446692646	525.64401231619	447.159327909951	381.256324881036	325.118130994861	276.510927523758	233.82960834027
6.576E-6	700.961942603308	616.985177101281	525.461240893696	446.990866618335	381.101056817258	324.973598581498	276.375129290602	233.701037574549
6.6E-6	700.855151871771	616.803523303554	525.279161714411	446.82305261615	380.946384775024	324.829619321625	276.239849286297	233.572956236554
6.624E-6	700.748552221238	616.62248128803	525.097769706834	446.655881079533	380.792304307445	324.686189093633	276.105083655354	233.445360690025
6.648E-6	700.642142993908	616.442047081875	524.917059854399	446.489347237829	380.638811016784	324.543303821436	275.97082858482	233.318247338787
6.672E-6	700.535923535322	616.262216750364	524.7370271947	446.323446372822	380.485900553729	324.400959473801	275.837080303665	233.191612626162
6.696E-6	700.429893194347	616.082986396404	524.55766681871	446.158173817968	380.333568616699	324.259152063703	275.703835082163	233.065453034395
6.72E-6	700.324051323149	615.904352160053	524.378973870027	445.993524957649	380.181810951141	324.117877647677	275.571089231301	232.939765084093
6.744E-6	700.218397277173	615.726310218055	524.200943544124	445.829495226438	380.030623348855	323.977132325192	275.438839102186	232.814545333667
6.768E-6	700.112930415119	615.548856783378	524.023571087624	445.666080108376	379.880001647325	323.836912238031	275.30708108547	232.689790378792
6.792E-6	700.007650098924	615.371988104762	523.846851797573	445.503275136268	379.729941729064	323.697213569685	275.175811610783	232.565496851871
6.816E-6	699.902555693735	615.195700466272	523.670781020738	445.34107589098	379.580439520969	323.558032544754	275.045027146173	232.441661421512
6.84E-6	699.797646567894	615.01999018686	523.49535415291	445.179478000761	379.431490993689	323.419365428366	274.914724197563	232.318280792011
6.864E-6	699.692922092911	614.844853619928	523.320566638224	445.01847714057	379.283092161002	323.281208525594	274.784899308212	232.195351702846
6.888E-6	699.588381643445	614.670287152908	523.146413968486	444.858069031414	379.135239079204	323.143558180899	274.655549058185	232.072870928183
6.912E-6	699.484024597287	614.49628720684	522.972891682514	444.698249439704	378.987927846514	323.006410777569	274.526670063836	231.950835276383
6.936E-6	699.379850335333	614.322850235957	522.799995365492	444.539014176611	378.841154602476	322.869762737175	274.3982589773	231.829241589524
6.96E-6	699.275858241567	614.149972727281	522.62772064833	444.380359097451	378.69491552739	322.733610519035	274.270312485989	231.708086742933
6.984E-6	699.17204770304	613.977651200222	522.456063207043	444.222280101058	378.549206841734	322.597950619686	274.142827312103	231.587367644716
7.008E-6	699.06841810985	613.805882206183	522.28501876213	444.06477312919	378.404024805612	322.462779572368	274.015800212144	231.467081235308
7.032E-6	698.964968855123	613.634662328172	522.114583077974	443.907834165928	378.2593657182	322.328093946516	273.889227976443	231.347224487023
7.056E-6	698.861699334989	613.463988180419	521.944751962246	443.751459237097	378.115225917207	322.193890347256	273.763107428692	231.227794403615
7.08E-6	698.758608948569	613.293856407999	521.775521265316	443.595644409688	377.971601778346	322.060165414916	273.637435425484	231.108788019846
7.104E-6	698.655697097948	613.124263686462	521.606886879687	443.4403857913	377.82848971481	321.926915824547	273.512208855864	230.990202401062
7.128E-6	698.552963188164	612.955206721464	521.438844739422	443.285679529579	377.685886176762	321.794138285441	273.387424640886	230.872034642773
7.152E-6	698.450406627179	612.786682248414	521.27139081959	443.131521811678	377.543787650828	321.661829540667	273.263079733172	230.754281870244
7.176E-6	698.348026825868	612.618687032108	521.104521135723	442.97790886372	377.402190659603	321.529986366616	273.139171116491	230.636941238091
7.2E-6	698.245823197998	612.451217866392	520.938231743274	442.82483695027	377.261091761164	321.398605572546	273.015695805333	230.520009929887
7.224E-6	698.143795160207	612.284271573808	520.77251873709	442.67230237382	377.120487548593	321.267684000137	272.892650844494	230.403485157767
7.248E-6	698.041942131986	612.117845005257	520.607378250895	442.520301474275	376.9803746495	321.13721852306	272.770033308673	230.287364162047
7.272E-6	697.940263535663	611.951935039668	520.442806456772	442.368830628459	376.840749725568	321.007206046546	272.647840302068	230.171644210849
7.296E-6	697.838758796383	611.786538583665	520.278799564666	442.217886249616	376.701609472091	320.877643506961	272.526068957984	230.056322599725
7.32E-6	697.737427342089	611.621652571243	520.115353821886	442.067464786932	376.56295061753	320.748527871398	272.404716438443	229.941396651299
7.344E-6	697.636268603506	611.457273963448	519.95246551262	441.917562725053	376.424769923072	320.619856137263	272.283779933808	229.8268637149
7.368E-6	697.535282014122	611.293399748063	519.790130957454	441.768176583622	376.287064182196	320.491625331879	272.163256662404	229.712721166217
7.392E-6	697.434467010168	611.130026939297	519.628346512901	441.619302916813	376.149830220246	320.363832512088	272.043143870152	229.598966406948
7.416E-6	697.333823030606	610.967152577476	519.46710857094	441.470938312883	376.013064894017	320.236474763865	271.923438830205	229.48559686446
7.44E-6	697.233349517106	610.804773728745	519.306413558556	441.323079393722	375.876765091338	320.109549201935	271.804138842593	229.37260999145
7.464E-6	697.133045914033	610.642887484767	519.146257937294	441.175722814417	375.740927730667	319.983052969398	271.685241233872	229.260003265621
7.488E-6	697.032911668425	610.481490962432	518.986638202814	441.028865262821	375.605549760695	319.856983237361	271.566743356778	229.14777418935
7.512E-6	696.932946229982	610.320581303568	518.827550884462	440.882503459125	375.47062815995	319.731337204574	271.448642589889	229.035920289376
7.536E-6	696.833149051045	610.160155674655	518.668992544834	440.736634155446	375.336159936415	319.606112097071	271.330936337289	228.924439116476
7.56E-6	696.733519586577	610.000211266543	518.510959779362	440.59125413541	375.202142127143	319.48130516782	271.213622028244	228.813328245165
7.584E-6	696.634057294154	609.840745294178	518.353449215894	440.446360213754	375.06857179789	319.356913696377	271.096697116872	228.702585273386
7.608E-6	696.53476163394	609.681754996326	518.196457514292	440.30194923592	374.93544604274	319.232934988543	270.980159081831	228.59220782221
7.632E-6	696.435632068679	609.523237635307	518.039981366023	440.158018077673	374.802761983748	319.109366376033	270.864005426	228.482193535545
7.656E-6	696.336668063671	609.365190496726	517.884017493771	440.014563644708	374.670516770584	318.986205216141	270.748233676179	228.372540079841
7.68E-6	696.23786908676	609.207610889214	517.728562651042	439.871582872274	374.538707580176	318.863448891421	270.632841382776	228.263245143809
7.704E-6	696.139234608317	609.050496144167	517.573613621782	439.7290727248	374.407331616375	318.741094809363	270.517826119516	228.154306438135
7.728E-6	696.040764101227	608.893843615496	517.419167220004	439.587030195529	374.276386109607	318.61914040208	270.403185483145	228.045721695209
7.752E-6	695.942457040866	608.737650679372	517.265220289411	439.445452306154	374.145868316542	318.497583125999	270.28891709314	227.937488668846
7.776E-6	695.844312905094	608.581914733981	517.111769703031	439.304336106462	374.015775519767	318.376420461556	270.175018591424	227.829605134024
7.8E-6	695.746331174234	608.426633199277	516.95881236286	439.163678673986	373.886105027456	318.255649912897	270.061487642086	227.722068886617
7.824E-6	695.648511331059	608.271803516746	516.806345199506	439.023477113658	373.756854173059	318.13526900758	269.948321931109	227.614877743133
7.848E-6	695.550852860774	608.117423149164	516.654365171837	438.883728557469	373.628020314982	318.015275296287	269.835519166092	227.508029540463
7.872E-6	695.453355251006	607.963489580365	516.502869266641	438.744430164135	373.499600836281	317.895666352536	269.723077075987	227.401522135627
7.896E-6	695.356017991782	607.810000315011	516.351854498283	438.605579118769	373.371593144354	317.7764397724	269.610993410832	227.295353405522
7.92E-6	695.25884057552	607.656952878361	516.201317908376	438.467172632553	373.243994670647	317.657593174231	269.499265941499	227.189521246685
7.944E-6	695.161822497012	607.50434481605	516.051256565449	438.329207942422	373.116802870354	317.539124198381	269.387892459429	227.084023575048
7.968E-6	695.06496325341	607.352173693865	515.901667564622	438.19168231075	372.99001522213	317.421030506941	269.276870776387	226.978858325701
7.992E-6	694.968262344209	607.200437097528	515.752548027291	438.054593025035	372.8636292278	317.303309783471	269.166198724214	226.87402345266
8.016E-6	694.871719271235	607.049132632477	515.603895100814	437.917937397601	372.737642412084	317.185959732738	269.05587415458	226.769516928637
8.04E-6	694.775333538631	606.898257923658	515.455705958194	437.781712765292	372.612052322313	317.068978080464	268.945894938747	226.665336744814
8.064E-6	694.679104652841	606.74781061531	515.307977797785	437.645916489178	372.486856528158	316.952362573066	268.83625896733	226.561480910619
8.088E-6	694.583032122597	606.597788370763	515.160707842982	437.510545954265	372.362052621363	316.836110977414	268.726964150066	226.457947453509
8.112E-6	694.487115458904	606.44818887223	515.013893341932	437.375598569206	372.237638215476	316.72022108058	268.618008415584	226.35473441875
8.136E-6	694.391354175027	606.299009820604	514.867531567236	437.241071766017	372.113610945591	316.604690689596	268.509389711178	226.251839869207
8.16E-6	694.295747786478	606.150248935265	514.721619815669	437.106962999801	371.989968468087	316.489517631221	268.401106002584	226.149261885134
8.184E-6	694.200295810999	606.001903953878	514.57615540789	436.973269748473	371.866708460379	316.374699751699	268.293155273764	226.046998563966
8.208E-6	694.104997768553	605.853972632201	514.431135688166	436.839989512488	371.743828620662	316.260234916534	268.185535526683	225.945048020115
8.232E-6	694.009853181307	605.706452743894	514.286558024098	436.707119814575	371.621326667673	316.146121010258	268.078244781105	225.843408384771
8.256E-6	693.914861573619	605.55934208033	514.142419806347	436.574658199475	371.499200340441	316.032355936206	267.971281074376	225.742077805704
8.28E-6	693.820022472028	605.412638450409	513.99871844837	436.442602233683	371.377447398051	315.918937616299	267.864642461219	225.641054447068
8.304E-6	693.725335405235	605.266339680376	513.855451386154	436.31094950519	371.25606561941	315.805863990822	267.758327013533	225.540336489208
8.328E-6	693.630799904096	605.120443613634	513.712616077957	436.179697623237	371.135052803013	315.69313301821	267.652332820187	225.439922128476
8.352E-6	693.536415501604	604.974948110572	513.570210004056	436.04884421806	371.014406766714	315.580742674838	267.546657986829	225.339809577039
8.376E-6	693.44218173288	604.829851048383	513.428230666489	435.918386940653	370.894125347503	315.468690954809	267.441300635683	225.239997062697
8.4E-6	693.348098135157	604.685150320893	513.286675588809	435.788323462525	370.774206401282	315.356975869752	267.336258905366	225.140482828703
8.424E-6	693.25416424777	604.540843838384	513.145542315841	435.658651475462	370.654647802647	315.245595448617	267.23153095069	225.041265133584
8.448E-6	693.160379612142	604.396929527431	513.004828413438	435.529368691292	370.535447444671	315.134547737476	267.127114942479	224.942342250965
8.472E-6	693.066743771772	604.253405330728	512.864531468242	435.40047284166	370.416603238694	315.023830799325	267.023009067387	224.843712469394
8.496E-6	692.973256272221	604.110269206926	512.724649087453	435.271961677795	370.298113114109	314.913442713891	266.919211527714	224.745374092174
8.52E-6	692.879916661101	603.967519130468	512.585178898592	435.143832970293	370.179975018162	314.803381577442	266.815720541226	224.647325437193
8.544E-6	692.786724488065	603.825153091426	512.446118549279	435.016084508887	370.06218691574	314.693645502596	266.712534340982	224.549564836759
8.568E-6	692.693679304789	603.683169095346	512.307465707003	434.888714102239	369.944746789179	314.584232618135	266.609651175159	224.452090637432
8.592E-6	692.600780664967	603.541565163086	512.169218058901	434.761719577721	369.82765263806	314.475141068823	266.50706930688	224.354901199871
8.616E-6	692.508028124293	603.400339330663	512.031373311542	434.635098781202	369.710902479015	314.366369015227	266.404787014046	224.257994898665
8.64E-6	692.415421240453	603.259489649098	511.893929190708	434.508849576846	369.594494345536	314.257914633532	266.302802589168	224.161370122183
8.664E-6	692.322959573111	603.119014184269	511.756883441181	434.382969846897	369.478426287785	314.149776115375	266.201114339205	224.065025272417
8.688E-6	692.230642683899	602.978911016753	511.620233826536	434.257457491486	369.362696372406	314.041951667664	266.0997205854	223.968958764831
8.712E-6	692.138470136405	602.839178241686	511.483978128932	434.132310428425	369.247302682342	313.934439512411	265.998619663122	223.873169028206
8.736E-6	692.046441496158	602.699813968615	511.348114148907	434.007526593013	369.132243316651	313.827237886562	265.897809921708	223.777654504498
8.76E-6	691.954556330623	602.56081632135	511.212639705177	433.883103937839	369.017516390329	313.720345041832	265.797289724307	223.682413648686
8.784E-6	691.862814209185	602.422183437828	511.07755263444	433.759040432593	368.903120034132	313.613759244539	265.697057447729	223.587444928633
8.808E-6	691.771214703138	602.283913469968	510.942850791176	433.635334063876	368.789052394401	313.507478775446	265.597111482292	223.492746824938
8.832E-6	691.679757385676	602.146004583532	510.808532047456	433.511982835014	368.675311632891	313.4015019296	265.497450231671	223.398317830802
8.856E-6	691.588441831881	602.008454957993	510.674594292751	433.388984765873	368.561895926602	313.295827016172	265.398072112759	223.304156451883
8.88E-6	691.497267618709	601.871262786391	510.541035433742	433.266337892679	368.448803467609	313.190452358307	265.298975555514	223.210261206166
8.904E-6	691.406234324984	601.73442627521	510.40785339414	433.144040267839	368.336032462899	313.085376292968	265.200159002818	223.116630623822
8.928E-6	691.315341531385	601.597943644235	510.275046114493	433.022089959762	368.223581134209	312.980597170786	265.10162091034	223.023263247081
8.952E-6	691.224588820432	601.46181312643	510.142611552017	432.900485052691	368.111447717864	312.876113355911	265.003359746393	222.930157630097
8.976E-6	691.133975776482	601.326032967804	510.010547680408	432.779223646525	367.999630464616	312.771923225866	264.905373991797	222.837312338821
9E-6	691.043501985711	601.190601427287	509.87885248967	432.658303856653	367.888127639495	312.668025171401	264.807662139747	222.744725950871
9.024E-6	690.95316703611	601.0555167766	509.747523985944	432.537723813785	367.776937521646	312.564417596351	264.710222695675	222.652397055409
9.048E-6	690.86297051747	600.920777300137	509.616560191331	432.41748166379	367.666058404185	312.461098917496	264.613054177121	222.560324253015
9.072E-6	690.772912021373	600.786381294836	509.485959143728	432.297575567531	367.555488594042	312.358067564419	264.516155113604	222.468506155567
9.096E-6	690.682991141182	600.65232707006	509.355718896658	432.178003700705	367.445226411818	312.255321979374	264.419524046492	222.376941386117
9.12E-6	690.593207472031	600.518612947479	509.225837519108	432.058764253684	367.335270191636	312.152860617143	264.323159528876	222.285628578772
9.144E-6	690.503560610813	600.38523726095	509.096313095364	431.939855431361	367.225618280998	312.050681944912	264.227060125443	222.194566378581
9.168E-6	690.414050156173	600.252198356399	508.967143724852	431.821275452995	367.116269040643	311.94878444213	264.131224412359	222.103753441412
9.192E-6	690.324675708495	600.119494591707	508.83832752198	431.703022552056	367.007220844406	311.847166600387	264.03565097714	222.013188433843
9.216E-6	690.235436869894	599.987124336595	508.70986261598	431.58509497608	366.89847207908	311.745826923278	263.940338418537	221.922870033048
9.24E-6	690.146333244203	599.855085972512	508.581747150757	431.467490986514	366.790021144278	311.644763926284	263.845285346418	221.832796926681
9.264E-6	690.057364436968	599.723377892523	508.453979284734	431.350208858579	366.6818664523	311.543976136642	263.750490381645	221.742967812773
9.288E-6	689.968530055435	599.591998501198	508.326557190703	431.233246881117	366.574006427998	311.443462093221	263.655952155969	221.653381399617
9.312E-6	689.87982970854	599.460946214504	508.199479055676	431.116603356453	366.466439508648	311.343220346405	263.561669311905	221.564036405666
9.336E-6	689.791263006902	599.330219459697	508.07274308074	431.000276600253	366.359164143814	311.24324945797	263.467640502628	221.474931559423
9.36E-6	689.70282956281	599.199816675216	507.946347480911	430.884264941387	366.252178795228	311.143548000965	263.373864391859	221.386065599339
9.384E-6	689.614528990217	599.069736310578	507.820290484991	430.76856672179	366.145481936656	311.044114559595	263.280339653756	221.297437273708
9.408E-6	689.526360904727	598.939976826273	507.694570335431	430.653180296327	366.039072053779	310.944947729106	263.187064972805	221.209045340567
9.432E-6	689.438324923589	598.810536693664	507.569185288185	430.538104032662	365.932947644068	310.846046115674	263.094039043715	221.120888567596
9.456E-6	689.350420665685	598.68141439488	507.444133612579	430.423336311123	365.82710721666	310.747408336286	263.001260571312	221.032965732016
9.48E-6	689.262647751524	598.552608422723	507.319413591174	430.308875524573	365.721549292243	310.649033018633	262.908728270435	220.945275620493
9.504E-6	689.175005803229	598.424117280563	507.19502351963	430.194720078284	365.616272402931	310.550918801001	262.816440865834	220.857817029042
9.528E-6	689.087494444531	598.295939482244	507.070961706574	430.080868389805	365.511275092156	310.453064332161	262.724397092068	220.770588762931
9.552E-6	689.000113300757	598.168073551982	506.947226473472	429.967318888844	365.406555914543	310.355468271261	262.632595693406	220.683589636584
9.576E-6	688.912861998824	598.040518024276	506.823816154499	429.854070017136	365.302113435802	310.258129287724	262.541035423727	220.596818473492
9.6E-6	688.82574016723	597.913271443808	506.700729096411	429.74112022833	365.197946232615	310.16104606114	262.449715046423	220.510274106122
9.624E-6	688.738747436041	597.786332365353	506.577963658419	429.628467987861	365.094052892522	310.064217281164	262.358633334305	220.423955375818
9.648E-6	688.651883436887	597.659699353681	506.455518212065	429.516111772835	364.990432013814	309.967641647418	262.267789069505	220.337861132724
9.672E-6	688.565147802952	597.533370983474	506.333391141103	429.40405007191	364.887082205425	309.871317869385	262.177181043381	220.251990235683
9.696E-6	688.478540168964	597.407345839228	506.211580841371	429.292281385182	364.78400208682	309.775244666313	262.086808056431	220.16634155216
9.72E-6	688.392060171188	597.281622515167	506.090085720678	429.180804224067	364.681190287898	309.679420767118	261.996668918194	220.080913958148
9.744E-6	688.305707447415	597.156199615154	505.968904198682	429.069617111193	364.57864544888	309.583844910284	261.906762447163	219.99570633809
9.768E-6	688.219481636957	597.031075752605	505.848034706775	428.958718580282	364.476366220209	309.488515843773	261.817087470697	219.910717584786
9.792E-6	688.133382380636	596.906249550399	505.727475687967	428.848107176045	364.374351262448	309.393432324923	261.72764282493	219.82594659932
9.816E-6	688.047409320776	596.781719640798	505.607225596772	428.73778145407	364.272599246181	309.298593120362	261.638427354686	219.741392290969
9.84E-6	687.961562101195	596.657484665356	505.487282899097	428.627739980716	364.171108851911	309.203997005915	261.549439913393	219.657053577128
9.864E-6	687.875840367199	596.533543274841	505.367646072128	428.517981333005	364.069878769964	309.109642766507	261.460679362997	219.572929383229
9.888E-6	687.79024376557	596.40989412915	505.248313604224	428.408504098519	363.96890770039	309.015529196082	261.372144573879	219.489018642658
9.912E-6	687.704771944558	596.286535897227	505.129283994807	428.299306875296	363.868194352872	308.921655097508	261.283834424772	219.405320296681
9.936E-6	687.619424553877	596.163467256984	505.010555754252	428.190388271724	363.767737446625	308.828019282493	261.195747802678	219.321833294367
9.96E-6	687.534201244693	596.04068689522	504.892127403786	428.081746906446	363.667535710309	308.734620571496	261.107883602789	219.238556592509
9.984E-6	687.449101669618	595.91819350754	504.77399747538	427.973381408255	363.567587881931	308.641457793645	261.020240728407	219.15548915555
1.0008E-5	687.364125482702	595.79598579828	504.656164511649	427.865290415997	363.46789270876	308.548529786649	260.932818090864	219.07262995551
1.0032E-5	687.279272339423	595.67406248043	504.538627065746	427.757472578475	363.368448947231	308.455835396716	260.845614609445	218.989977971911
1.0056E-5	687.194541896682	595.552422275555	504.421383701264	427.649926554348	363.269255362862	308.363373478472	260.75862921131	218.907532191704
1.008E-5	687.109933812794	595.43106391372	504.304432992133	427.542651012042	363.170310730161	308.271142894879	260.67186083142	218.8252916092
1.0104E-5	687.025447747481	595.309986133417	504.187773522528	427.435644629651	363.071613832541	308.179142517152	260.585308412458	218.743255225995
1.0128E-5	686.941083361862	595.18918768149	504.071403886765	427.328906094847	362.973163462239	308.087371224684	260.49897090476	218.661422050904
1.0152E-5	686.856840318448	595.068667313062	503.955322689207	427.222434104785	362.874958420221	307.995827904965	260.412847266237	218.579791099891
1.0176E-5	686.772718281134	594.948423791461	503.839528544171	427.116227366016	362.776997516111	307.904511453503	260.326936462306	218.498361395997
